payment_id,invoice_id,payment_date,payment_method,payment_amount,payment_status
PAY0005181,INV002859,18-02-2024,WIRE,514353.69,SUCCESS
PAY0005182,INV002255,07-10-2025,CASH,376231.07,FAILED
PAY0005183,INV002868,10-06-2025,CHEQUE,2263.92,
PAY0005184,INV000057,30-04-2024,CASH,22122.87,
PAY0005185,INV001238,30-05-2025,ACH,1280.04,
PAY0005186,INV003876,11-11-2024,CHEQUE,266544.7,FAILED
PAY0005187,INV000875,31-08-2024,CHEQUE,154284.98,FAILED
PAY0005188,INV000439,25-01-2025,ACH,570656.76,SUCCESS
PAY0005189,INV003317,27-08-2025,ACH,432808.01,FAILED
PAY0005190,INV003360,05-07-2025,WIRE,120603.17,SUCCESS
PAY0005191,INV000506,03-03-2024,ACH,281306.67,
PAY0005192,INV000743,11-07-2024,CASH,2299.31,SUCCESS
PAY0005193,INV002011,15-08-2024,CASH,26196.25,
PAY0005194,INV003396,11-03-2024,CHEQUE,4567.14,
PAY0005195,INV001650,16-01-2025,ACH,578591.58,
PAY0005196,INV001324,04-10-2024,CASH,328911.53,
PAY0005197,INV001883,26-07-2025,CHEQUE,203913.66,
PAY0005198,INV002403,03-05-2024,WIRE,18822.48,FAILED
PAY0005199,INV000559,19-12-2025,WIRE,253713.31,FAILED
PAY0005200,INV001969,23-03-2025,WIRE,318537.22,SUCCESS
PAY0005201,INV000944,14-03-2025,CASH,331718.06,SUCCESS
PAY0005202,INV003452,05-06-2025,CHEQUE,3045.45,SUCCESS
PAY0005203,INV002781,05-03-2025,CHEQUE,18745.61,SUCCESS
PAY0005204,INV000348,12-05-2024,CASH,27108.23,FAILED
PAY0005205,INV001643,15-12-2025,CHEQUE,24257.24,SUCCESS
PAY0005206,INV003526,10-02-2025,WIRE,224711.66,FAILED
PAY0005207,INV000108,05-06-2025,ACH,84043.32,SUCCESS
PAY0005208,INV003521,26-11-2025,ACH,151356.49,SUCCESS
PAY0005209,INV000917,11-12-2025,CASH,579828.48,
PAY0005210,INV003825,18-11-2025,CHEQUE,251246.72,
PAY0005211,INV003280,18-05-2025,CASH,560960.87,SUCCESS
PAY0005212,INV001972,25-10-2025,ACH,573792.98,FAILED
PAY0005213,INV001977,18-05-2025,WIRE,265498.78,FAILED
PAY0005214,INV001774,09-03-2025,ACH,588935.25,
PAY0005215,INV002465,08-04-2025,CASH,350363.28,
PAY0005216,INV001749,17-02-2024,CASH,77933.68,SUCCESS
PAY0005217,INV001380,07-05-2024,CHEQUE,17764.25,FAILED
PAY0005218,INV000574,26-07-2025,ACH,137721.52,SUCCESS
PAY0005219,INV002141,25-03-2024,ACH,597974.25,SUCCESS
PAY0005220,INV000779,17-01-2025,ACH,355609.77,
PAY0005221,INV002476,04-07-2025,CASH,82173.79,
PAY0005222,INV002800,09-09-2024,CASH,424067.98,
PAY0005223,INV003689,16-08-2025,WIRE,81866.66,FAILED
PAY0005224,INV001044,26-04-2024,ACH,322898.75,SUCCESS
PAY0005225,INV000995,16-07-2025,WIRE,473249.31,SUCCESS
PAY0005226,INV002765,13-08-2024,CASH,525437.58,
PAY0005227,INV002856,07-01-2026,WIRE,81701.52,SUCCESS
PAY0005228,INV001781,15-01-2026,CHEQUE,428936.64,SUCCESS
PAY0005229,INV000810,24-03-2025,CHEQUE,62238.18,FAILED
PAY0005230,INV002391,26-05-2025,CASH,417103.43,FAILED
PAY0005231,INV002220,03-10-2025,CHEQUE,377077.97,FAILED
PAY0005232,INV000429,07-06-2025,CHEQUE,272636,SUCCESS
PAY0005233,INV001245,01-08-2025,ACH,395136.98,
PAY0005234,INV001525,03-03-2024,WIRE,395367.04,FAILED
PAY0005235,INV000476,29-06-2025,CASH,100311.56,SUCCESS
PAY0005236,INV001295,08-05-2024,ACH,345815.41,FAILED
PAY0005237,INV001845,08-04-2025,ACH,381913.95,SUCCESS
PAY0005238,INV000928,17-05-2024,ACH,568309.38,SUCCESS
PAY0005239,INV001538,24-09-2024,WIRE,169432.63,SUCCESS
PAY0005240,INV001187,24-06-2025,CHEQUE,257215.19,FAILED
PAY0005241,INV002181,19-04-2025,CASH,296258.32,
PAY0005242,INV003929,21-10-2025,WIRE,203566.71,
PAY0005243,INV001527,15-12-2025,CASH,573968.55,
PAY0005244,INV000059,11-10-2024,ACH,124460.17,SUCCESS
PAY0005245,INV001560,27-01-2024,WIRE,181311.61,FAILED
PAY0005246,INV000685,02-10-2025,WIRE,377979.52,SUCCESS
PAY0005247,INV002475,14-07-2025,CHEQUE,510278.79,SUCCESS
PAY0005248,INV003128,18-05-2025,CHEQUE,82818.08,FAILED
PAY0005249,INV001491,29-05-2024,ACH,242080.74,FAILED
PAY0005250,INV001069,27-03-2025,WIRE,465937.26,FAILED
PAY0005251,INV002040,26-05-2024,WIRE,48315.78,
PAY0005252,INV003513,08-09-2025,ACH,245940.47,SUCCESS
PAY0005253,INV001059,09-07-2025,ACH,546643.4,
PAY0005254,INV002693,08-04-2025,CHEQUE,420656.69,FAILED
PAY0005255,INV001895,09-10-2025,WIRE,222442.23,FAILED
PAY0005256,INV003102,27-07-2024,CASH,413472.98,
PAY0005257,INV000327,07-10-2025,CHEQUE,351651.59,SUCCESS
PAY0005258,INV001400,21-06-2024,WIRE,156076,SUCCESS
PAY0005259,INV001642,30-05-2025,WIRE,286534.89,SUCCESS
PAY0005260,INV000749,28-11-2024,CASH,524239.35,FAILED
PAY0005261,INV003258,07-09-2024,CASH,63899.53,
PAY0005262,INV001311,07-03-2025,CASH,143655.03,
PAY0005263,INV000062,26-07-2024,CASH,337123.91,SUCCESS
PAY0005264,INV001671,30-12-2025,CASH,386060.49,SUCCESS
PAY0005265,INV000395,26-05-2024,ACH,67756.74,SUCCESS
PAY0005266,INV003541,04-12-2024,CASH,566742.71,FAILED
PAY0005267,INV002611,29-09-2024,CASH,508706.62,SUCCESS
PAY0005268,INV001322,02-02-2024,WIRE,445016.48,SUCCESS
PAY0005269,INV000548,27-04-2025,ACH,168967.41,FAILED
PAY0005270,INV002921,05-10-2024,WIRE,45891.27,SUCCESS
PAY0005271,INV001609,03-08-2024,ACH,122631.78,SUCCESS
PAY0005272,INV000156,17-02-2025,WIRE,588002.56,
PAY0005273,INV001423,04-09-2025,ACH,90240.87,SUCCESS
PAY0005274,INV003517,19-01-2025,WIRE,2860.12,FAILED
PAY0005275,INV001582,11-09-2025,ACH,180942.68,
PAY0005276,INV000335,11-06-2024,CASH,566430.61,FAILED
PAY0005277,INV001301,30-03-2024,CASH,558343.4,SUCCESS
PAY0005278,INV003658,10-08-2024,CASH,406612.98,
PAY0005279,INV002807,26-06-2024,WIRE,158940.67,
PAY0005280,INV000173,18-03-2025,ACH,36871.01,SUCCESS
PAY0005281,INV000825,05-04-2024,WIRE,332284.82,SUCCESS
PAY0005282,INV002807,22-01-2025,CASH,129879.36,FAILED
PAY0005283,INV003347,03-09-2025,ACH,393302.77,FAILED
PAY0005284,INV001386,01-05-2025,CASH,282289.56,FAILED
PAY0005285,INV001650,26-06-2025,CASH,211114.03,FAILED
PAY0005286,INV000738,13-01-2026,WIRE,355023.39,FAILED
PAY0005287,INV002270,26-12-2025,ACH,96898,
PAY0005288,INV003638,20-03-2024,CHEQUE,3507.42,
PAY0005289,INV001242,14-09-2025,CHEQUE,252406.31,FAILED
PAY0005290,INV003261,16-02-2024,CASH,269405.12,SUCCESS
PAY0005291,INV002858,12-05-2025,CASH,464139.76,
PAY0005292,INV002476,02-07-2025,CHEQUE,533510.67,FAILED
PAY0005293,INV002523,23-02-2025,WIRE,242657.9,FAILED
PAY0005294,INV002144,25-03-2025,CHEQUE,354461.56,FAILED
PAY0005295,INV001189,07-03-2025,WIRE,228017.16,FAILED
PAY0005296,INV000075,26-04-2025,CHEQUE,107986.46,FAILED
PAY0005297,INV000903,07-07-2024,CHEQUE,362583.08,
PAY0005298,INV002090,19-01-2026,CHEQUE,6103.94,SUCCESS
PAY0005299,INV002126,31-08-2024,ACH,301870.95,SUCCESS
PAY0005300,INV001067,24-12-2024,CHEQUE,489038.73,
PAY0005301,INV003026,16-03-2025,WIRE,4012.96,SUCCESS
PAY0005302,INV003821,07-12-2025,CHEQUE,520095.31,FAILED
PAY0005303,INV000641,05-03-2024,ACH,48143.96,
PAY0005304,INV003295,25-08-2025,CHEQUE,117672.99,SUCCESS
PAY0005305,INV000864,14-10-2025,WIRE,282195.73,
PAY0005306,INV001898,19-03-2025,CHEQUE,509391.11,FAILED
PAY0005307,INV000769,13-04-2025,CHEQUE,475453.31,
PAY0005308,INV000029,05-10-2024,WIRE,32193.2,
PAY0005309,INV003919,28-07-2025,CASH,389246.89,
PAY0005310,INV002579,17-10-2024,WIRE,87377.01,
PAY0005311,INV001526,06-02-2024,CASH,113301.69,
PAY0005312,INV001536,21-05-2025,CASH,375802.87,
PAY0005313,INV003315,17-04-2024,WIRE,180590.82,FAILED
PAY0005314,INV001677,10-05-2024,CASH,176188.33,FAILED
PAY0005315,INV002480,04-05-2024,ACH,79758.66,SUCCESS
PAY0005316,INV001543,02-01-2025,CHEQUE,478494.78,
PAY0005317,INV002095,13-12-2024,CASH,153403.53,FAILED
PAY0005318,INV002658,19-09-2025,WIRE,535198.95,
PAY0005319,INV002099,13-06-2025,CASH,443321.61,SUCCESS
PAY0005320,INV003566,09-03-2024,CHEQUE,309801.73,
PAY0005321,INV003662,17-01-2025,WIRE,599134.56,FAILED
PAY0005322,INV001677,04-05-2025,CHEQUE,190891.54,FAILED
PAY0005323,INV002115,17-04-2024,CHEQUE,586877.74,SUCCESS
PAY0005324,INV001009,29-09-2024,CHEQUE,255941.2,FAILED
PAY0005325,INV003349,07-01-2026,CASH,123187.8,FAILED
PAY0005326,INV003436,07-11-2025,WIRE,551382.92,SUCCESS
PAY0005327,INV000213,21-05-2024,CHEQUE,126016.28,FAILED
PAY0005328,INV003371,15-09-2025,CASH,281463.5,FAILED
PAY0005329,INV000768,18-09-2024,ACH,247362.21,FAILED
PAY0005330,INV001578,06-07-2025,WIRE,599537.18,SUCCESS
PAY0005331,INV003149,22-12-2025,CHEQUE,162281.94,FAILED
PAY0005332,INV000521,18-04-2025,CHEQUE,137664.22,SUCCESS
PAY0005333,INV001721,08-06-2024,WIRE,546341.86,
PAY0005334,INV003493,04-03-2025,CASH,361070.17,
PAY0005335,INV002278,18-05-2025,CASH,287462.75,FAILED
PAY0005336,INV002178,09-08-2024,CASH,118630.44,FAILED
PAY0005337,INV002432,20-11-2025,CHEQUE,470299.54,FAILED
PAY0005338,INV001684,11-10-2025,ACH,584386.71,SUCCESS
PAY0005339,INV002055,01-04-2024,CHEQUE,556665.86,FAILED
PAY0005340,INV001931,22-04-2024,CHEQUE,468535.22,FAILED
PAY0005341,INV000640,21-07-2025,WIRE,580882.97,FAILED
PAY0005342,INV001398,10-05-2025,ACH,293587.02,FAILED
PAY0005343,INV002928,15-11-2024,CASH,193398,SUCCESS
PAY0005344,INV002171,02-07-2024,WIRE,458645.35,SUCCESS
PAY0005345,INV003655,27-10-2025,CASH,424378.07,
PAY0005346,INV003289,15-07-2024,CASH,567800.87,FAILED
PAY0005347,INV003526,24-12-2025,CASH,377288.19,
PAY0005348,INV003513,26-08-2024,WIRE,191779.41,
PAY0005349,INV002582,24-11-2025,ACH,534122.82,
PAY0005350,INV003066,20-12-2025,CASH,533498.87,FAILED
PAY0005351,INV002349,13-05-2024,ACH,204272.29,FAILED
PAY0005352,INV003779,11-07-2025,CASH,280361.76,FAILED
PAY0005353,INV001560,06-02-2025,WIRE,463854.35,SUCCESS
PAY0005354,INV000697,28-08-2024,CASH,123884.41,SUCCESS
PAY0005355,INV000980,15-04-2025,CASH,81896.07,FAILED
PAY0005356,INV003088,03-03-2024,CHEQUE,592277.07,SUCCESS
PAY0005357,INV003969,11-04-2025,CHEQUE,186884.65,FAILED
PAY0005358,INV001923,04-01-2025,ACH,526842.92,SUCCESS
PAY0005359,INV001009,16-03-2024,CHEQUE,571213.84,SUCCESS
PAY0005360,INV000744,24-03-2025,WIRE,71473.64,
PAY0005361,INV003803,19-04-2025,WIRE,239648.61,SUCCESS
PAY0005362,INV003623,04-08-2024,CASH,374452.56,FAILED
PAY0005363,INV001876,15-11-2024,CHEQUE,153411.77,FAILED
PAY0005364,INV002703,07-03-2024,CASH,171297.59,
PAY0005365,INV000666,22-09-2024,WIRE,523160.22,SUCCESS
PAY0005366,INV000877,21-07-2025,WIRE,335524.86,SUCCESS
PAY0005367,INV001977,14-01-2026,ACH,225813.46,
PAY0005368,INV002740,25-04-2025,ACH,62677.22,
PAY0005369,INV000416,07-08-2025,CASH,431712.53,FAILED
PAY0005370,INV002922,05-09-2025,CASH,48827.82,SUCCESS
PAY0005371,INV002148,07-09-2025,CASH,236097.01,
PAY0005372,INV003110,18-05-2024,CHEQUE,268274.27,SUCCESS
PAY0005373,INV003770,06-12-2024,WIRE,75722.24,SUCCESS
PAY0005374,INV002415,22-04-2024,ACH,536780.1,
PAY0005375,INV000421,14-07-2025,CASH,314109.92,FAILED
PAY0005376,INV002754,22-11-2024,ACH,282672.81,
PAY0005377,INV001775,15-05-2024,WIRE,382390.51,SUCCESS
PAY0005378,INV002597,25-03-2024,WIRE,185807.62,SUCCESS
PAY0005379,INV000702,29-08-2024,CASH,483464.59,
PAY0005380,INV002434,19-11-2025,WIRE,552886.7,
PAY0005381,INV001697,15-08-2025,CASH,54862.28,SUCCESS
PAY0005382,INV001010,06-07-2024,CASH,561699.89,SUCCESS
PAY0005383,INV000420,23-07-2025,WIRE,57674.56,
PAY0005384,INV001820,19-12-2025,ACH,507936.29,FAILED
PAY0005385,INV003535,31-08-2025,ACH,505645.06,
PAY0005386,INV001051,25-01-2025,CHEQUE,425734.09,SUCCESS
PAY0005387,INV001815,05-01-2025,WIRE,594.93,
PAY0005388,INV002880,23-03-2024,ACH,402140.83,
PAY0005389,INV002194,24-11-2024,ACH,184393.05,
PAY0005390,INV002776,22-03-2024,CASH,579314.82,FAILED
PAY0005391,INV002235,28-05-2025,CHEQUE,64676.87,FAILED
PAY0005392,INV001950,15-10-2024,CASH,408822.19,
PAY0005393,INV002121,06-10-2024,WIRE,303188.83,
PAY0005394,INV001219,07-02-2024,CASH,243745.24,FAILED
PAY0005395,INV002852,23-04-2025,CASH,269477.68,SUCCESS
PAY0005396,INV000808,29-11-2024,CHEQUE,585164.32,
PAY0005397,INV000299,02-04-2024,CASH,306466.15,SUCCESS
PAY0005398,INV003591,22-02-2024,CASH,285466.08,SUCCESS
PAY0005399,INV003513,29-12-2024,ACH,35341.76,FAILED
PAY0005400,INV002189,22-02-2025,CASH,154290.96,SUCCESS
PAY0005401,INV002223,16-04-2025,CHEQUE,271105.32,FAILED
PAY0005402,INV000320,13-11-2025,CASH,337679.7,SUCCESS
PAY0005403,INV002158,15-03-2025,CASH,308849.57,
PAY0005404,INV001993,29-03-2025,CASH,452458.5,
PAY0005405,INV000661,15-11-2024,CHEQUE,233585.92,
PAY0005406,INV001823,05-12-2024,WIRE,377330.55,
PAY0005407,INV001440,18-12-2024,CHEQUE,38998.63,SUCCESS
PAY0005408,INV000349,26-01-2024,ACH,290402.48,
PAY0005409,INV001922,04-03-2025,ACH,46777.34,SUCCESS
PAY0005410,INV003261,29-03-2024,WIRE,214249.83,SUCCESS
PAY0005411,INV001142,20-02-2024,ACH,596063.77,
PAY0005412,INV000387,14-03-2025,ACH,355765.84,SUCCESS
PAY0005413,INV002912,19-07-2024,CHEQUE,416682.7,
PAY0005414,INV001585,26-07-2024,ACH,362019.88,
PAY0005415,INV001175,07-04-2024,CHEQUE,50548.3,SUCCESS
PAY0005416,INV003275,13-02-2025,CHEQUE,417802.16,
PAY0005417,INV000305,27-07-2024,ACH,456084.75,
PAY0005418,INV003867,15-08-2024,WIRE,448256.58,
PAY0005419,INV003392,30-11-2025,WIRE,470760.74,
PAY0005420,INV001337,08-01-2025,CASH,85161.07,FAILED
PAY0005421,INV003942,22-05-2025,ACH,172760.16,SUCCESS
PAY0005422,INV003458,11-07-2024,CASH,281640.49,FAILED
PAY0005423,INV000268,13-06-2025,CASH,561761.91,SUCCESS
PAY0005424,INV000517,18-05-2024,ACH,355589.12,
PAY0005425,INV002505,16-12-2024,WIRE,571411.35,
PAY0005426,INV003741,11-02-2025,CASH,366920.32,
PAY0005427,INV002179,11-08-2025,CASH,306632.2,
PAY0005428,INV002029,19-07-2025,ACH,472236.12,SUCCESS
PAY0005429,INV003385,26-11-2025,CASH,74165.86,
PAY0005430,INV002617,02-06-2025,ACH,259938.68,FAILED
PAY0005431,INV003750,05-01-2025,CHEQUE,75139.55,
PAY0005432,INV002973,02-10-2025,CHEQUE,477318.68,FAILED
PAY0005433,INV000991,30-08-2025,CASH,59429.26,
PAY0005434,INV002599,19-01-2025,CASH,113673.86,FAILED
PAY0005435,INV003026,19-05-2024,CASH,569846.94,SUCCESS
PAY0005436,INV002604,03-06-2024,WIRE,318879.8,SUCCESS
PAY0005437,INV001194,17-06-2024,CASH,45335.01,FAILED
PAY0005438,INV003452,12-03-2024,ACH,209641.47,SUCCESS
PAY0005439,INV000184,06-12-2024,CASH,269295.33,SUCCESS
PAY0005440,INV003369,09-05-2024,WIRE,307770.13,SUCCESS
PAY0005441,INV001548,27-01-2024,ACH,174545.7,
PAY0005442,INV003215,27-12-2024,CASH,490604.03,
PAY0005443,INV001088,19-05-2024,ACH,340414.82,
PAY0005444,INV003075,14-05-2024,CASH,173292.96,SUCCESS
PAY0005445,INV001490,14-02-2024,ACH,72431.27,
PAY0005446,INV000534,16-05-2024,ACH,408286.15,FAILED
PAY0005447,INV001669,23-12-2025,ACH,553036.22,
PAY0005448,INV002311,30-04-2024,CASH,524727.38,SUCCESS
PAY0005449,INV001814,28-03-2025,WIRE,538502.26,SUCCESS
PAY0005450,INV001148,28-04-2024,CASH,599409.85,SUCCESS
PAY0005451,INV003434,16-12-2024,WIRE,27595.18,SUCCESS
PAY0005452,INV002088,10-05-2024,ACH,388297.76,SUCCESS
PAY0005453,INV000904,06-03-2024,WIRE,47613.57,
PAY0005454,INV003971,13-02-2025,CASH,542598.82,FAILED
PAY0005455,INV002645,13-12-2025,CHEQUE,500222.38,FAILED
PAY0005456,INV000709,13-08-2025,CASH,492185.46,
PAY0005457,INV003941,01-10-2025,CASH,399898.77,FAILED
PAY0005458,INV003787,01-12-2025,CASH,410761.77,
PAY0005459,INV003819,19-01-2026,CHEQUE,89170.38,SUCCESS
PAY0005460,INV000829,27-11-2025,CASH,260804.36,SUCCESS
PAY0005461,INV001839,04-01-2026,ACH,52284.5,SUCCESS
PAY0005462,INV003351,12-03-2025,CASH,252076.49,SUCCESS
PAY0005463,INV000582,27-12-2025,ACH,415650.34,
PAY0005464,INV001680,19-04-2024,CHEQUE,526220.4,SUCCESS
PAY0005465,INV000823,19-01-2026,ACH,456476.13,FAILED
PAY0005466,INV003041,18-09-2024,CHEQUE,500747.59,FAILED
PAY0005467,INV002712,16-05-2025,CHEQUE,420639.08,
PAY0005468,INV000620,09-07-2025,CASH,146109.68,
PAY0005469,INV001482,17-07-2025,CHEQUE,329208.86,
PAY0005470,INV002666,03-12-2025,WIRE,248291.74,SUCCESS
PAY0005471,INV001138,07-11-2024,CASH,500351.96,SUCCESS
PAY0005472,INV000112,22-09-2024,ACH,436695.5,FAILED
PAY0005473,INV002069,09-03-2024,ACH,371107.01,FAILED
PAY0005474,INV002658,03-12-2024,CHEQUE,357923.31,
PAY0005475,INV001098,16-09-2024,CASH,88271.74,FAILED
PAY0005476,INV003489,22-07-2025,CHEQUE,225047.16,SUCCESS
PAY0005477,INV003491,23-09-2024,CHEQUE,87802.06,
PAY0005478,INV002921,16-02-2025,CHEQUE,388309.56,
PAY0005479,INV000533,19-01-2025,WIRE,544551.8,
PAY0005480,INV001183,08-04-2025,WIRE,85108.91,SUCCESS
PAY0005481,INV002053,28-07-2025,WIRE,149354.31,
PAY0005482,INV003282,02-11-2025,CHEQUE,370777.87,
PAY0005483,INV000194,05-06-2025,CASH,140149.38,SUCCESS
PAY0005484,INV000828,04-10-2024,WIRE,397644.64,SUCCESS
PAY0005485,INV002747,07-11-2024,CHEQUE,598214.1,FAILED
PAY0005486,INV003181,07-12-2024,WIRE,352088.84,SUCCESS
PAY0005487,INV002684,29-03-2025,CHEQUE,300953.94,SUCCESS
PAY0005488,INV001703,16-12-2024,CHEQUE,345196.17,FAILED
PAY0005489,INV001528,19-02-2025,CHEQUE,535284.76,SUCCESS
PAY0005490,INV000329,16-09-2024,CASH,98769.34,
PAY0005491,INV003405,03-07-2024,CHEQUE,126330.37,
PAY0005492,INV003005,04-07-2024,CASH,156411.54,FAILED
PAY0005493,INV002842,15-06-2025,CASH,126594.39,FAILED
PAY0005494,INV001093,22-05-2024,WIRE,149923.28,SUCCESS
PAY0005495,INV002189,16-08-2024,CASH,168191.93,SUCCESS
PAY0005496,INV000474,06-10-2024,WIRE,9065,
PAY0005497,INV000677,02-03-2024,WIRE,528165.77,SUCCESS
PAY0005498,INV002983,21-11-2025,WIRE,15708.87,
PAY0005499,INV001708,08-03-2024,ACH,556626.26,FAILED
PAY0005500,INV002488,13-11-2025,WIRE,590522.73,SUCCESS
PAY0005501,INV001371,17-05-2025,WIRE,7169.34,
PAY0005502,INV003207,31-05-2025,ACH,109935.65,
PAY0005503,INV003275,08-03-2025,ACH,61532.34,
PAY0005504,INV001455,12-01-2026,ACH,335747.09,FAILED
PAY0005505,INV000741,13-11-2025,WIRE,550293.15,SUCCESS
PAY0005506,INV003200,31-01-2025,WIRE,469838.04,FAILED
PAY0005507,INV003981,24-10-2024,ACH,331245.98,SUCCESS
PAY0005508,INV001008,27-07-2024,ACH,325006.13,FAILED
PAY0005509,INV001306,09-08-2025,CASH,336542.25,FAILED
PAY0005510,INV001957,10-04-2024,CASH,426387.51,
PAY0005511,INV000223,09-07-2025,ACH,562907.99,FAILED
PAY0005512,INV002365,16-06-2024,CASH,-56.67,SUCCESS
PAY0005513,INV000022,01-05-2024,WIRE,167310.46,FAILED
PAY0005514,INV003824,31-05-2024,ACH,214866.4,SUCCESS
PAY0005515,INV002910,28-03-2025,CHEQUE,520386.75,SUCCESS
PAY0005516,INV002639,24-04-2024,CHEQUE,31937.08,FAILED
PAY0005517,INV001471,06-04-2024,ACH,418221.05,
PAY0005518,INV003280,26-07-2025,ACH,444066.89,FAILED
PAY0005519,INV001979,18-07-2024,WIRE,431426.97,
PAY0005520,INV000419,21-08-2025,CASH,191253.97,
PAY0005521,INV000562,01-03-2024,WIRE,241722.56,
PAY0005522,INV001426,09-02-2024,WIRE,209639.74,FAILED
PAY0005523,INV003799,14-08-2024,WIRE,55607.18,SUCCESS
PAY0005524,INV002853,15-03-2024,CASH,164898.5,
PAY0005525,INV000469,02-06-2025,ACH,560717.53,FAILED
PAY0005526,INV002623,12-03-2025,CASH,596186.49,FAILED
PAY0005527,INV001090,03-03-2024,ACH,158895.37,
PAY0005528,INV003024,10-01-2026,CHEQUE,179580.76,FAILED
PAY0005529,INV001692,03-06-2024,CASH,49922.24,SUCCESS
PAY0005530,INV003319,04-12-2024,ACH,495435.36,FAILED
PAY0005531,INV002215,14-12-2024,ACH,98526.07,
PAY0005532,INV002749,15-08-2024,ACH,411211.06,FAILED
PAY0005533,INV002233,09-05-2025,WIRE,508487.2,FAILED
PAY0005534,INV000394,11-01-2026,ACH,351503.7,SUCCESS
PAY0005535,INV003572,25-04-2025,CASH,-525.31,
PAY0005536,INV001535,23-03-2024,ACH,386952.7,FAILED
PAY0005537,INV000432,13-01-2025,ACH,457655.96,SUCCESS
PAY0005538,INV000472,31-01-2024,ACH,128914.08,FAILED
PAY0005539,INV003869,10-09-2024,ACH,301120.98,SUCCESS
PAY0005540,INV001087,31-12-2025,WIRE,92286.67,
PAY0005541,INV002101,06-04-2025,ACH,432484.6,FAILED
PAY0005542,INV003061,03-03-2024,CASH,157474.2,FAILED
PAY0005543,INV003108,06-07-2024,CHEQUE,72863.88,SUCCESS
PAY0005544,INV003443,02-11-2024,CHEQUE,8499.87,SUCCESS
PAY0005545,INV002178,09-11-2025,CHEQUE,111324.3,
PAY0005546,INV003906,08-09-2024,ACH,143056.91,FAILED
PAY0005547,INV003058,18-11-2025,WIRE,47698.34,
PAY0005548,INV002684,24-05-2025,ACH,284795.95,SUCCESS
PAY0005549,INV000643,25-11-2025,CHEQUE,377442.63,
PAY0005550,INV003040,05-10-2024,CHEQUE,98347,FAILED
PAY0005551,INV002309,23-04-2025,ACH,131138.93,FAILED
PAY0005552,INV001724,28-02-2025,ACH,424455.84,SUCCESS
PAY0005553,INV000703,22-11-2024,WIRE,44022.86,
PAY0005554,INV003118,28-12-2024,CHEQUE,288297.32,SUCCESS
PAY0005555,INV003573,09-11-2025,WIRE,296418.51,SUCCESS
PAY0005556,INV002692,17-06-2024,ACH,537741.27,FAILED
PAY0005557,INV000913,02-11-2024,WIRE,427719.52,
PAY0005558,INV002671,28-04-2025,WIRE,543384.71,
PAY0005559,INV000433,14-02-2024,WIRE,274322.8,FAILED
PAY0005560,INV000626,31-05-2025,ACH,294550.83,
PAY0005561,INV001533,10-07-2025,CHEQUE,255151.39,SUCCESS
PAY0005562,INV000701,16-10-2025,ACH,390685.15,
PAY0005563,INV000189,20-09-2025,WIRE,260820.2,FAILED
PAY0005564,INV003829,16-03-2025,ACH,597219.59,SUCCESS
PAY0005565,INV003955,17-09-2024,WIRE,452491.35,SUCCESS
PAY0005566,INV003410,11-11-2025,CASH,241679.4,SUCCESS
PAY0005567,INV003033,04-08-2024,CASH,270602.78,SUCCESS
PAY0005568,INV002406,08-05-2024,CHEQUE,573272.61,
PAY0005569,INV002551,06-07-2024,CHEQUE,307539.28,SUCCESS
PAY0005570,INV002131,29-01-2024,CASH,177600.58,FAILED
PAY0005571,INV001109,31-03-2025,WIRE,74285.14,FAILED
PAY0005572,INV001017,19-06-2024,WIRE,201924.7,FAILED
PAY0005573,INV002072,14-11-2025,ACH,465707.04,SUCCESS
PAY0005574,INV002149,02-03-2025,ACH,139705.79,SUCCESS
PAY0005575,INV001967,28-11-2024,CASH,296954.48,SUCCESS
PAY0005576,INV001770,06-07-2025,CHEQUE,450189.95,
PAY0005577,INV003829,13-12-2025,ACH,125339.76,
PAY0005578,INV003265,17-05-2025,CHEQUE,236221.72,SUCCESS
PAY0005579,INV001939,12-01-2026,CHEQUE,495028.27,FAILED
PAY0005580,INV001946,21-09-2025,CHEQUE,332621.14,
PAY0005581,INV002242,07-11-2024,WIRE,228277.27,
PAY0005582,INV002682,29-06-2024,CASH,226213.66,SUCCESS
PAY0005583,INV002436,10-03-2024,CASH,390528.56,
PAY0005584,INV002984,01-04-2024,CHEQUE,531068.87,SUCCESS
PAY0005585,INV001982,04-03-2025,CHEQUE,232691.44,FAILED
PAY0005586,INV000860,06-06-2025,CASH,434868.69,SUCCESS
PAY0005587,INV000800,30-04-2024,CHEQUE,44729.48,SUCCESS
PAY0005588,INV002716,11-09-2024,WIRE,598081.9,
PAY0005589,INV003833,18-08-2024,CHEQUE,321061.85,SUCCESS
PAY0005590,INV003841,23-11-2024,CHEQUE,362939.49,FAILED
PAY0005591,INV001701,19-05-2024,CASH,30844.7,FAILED
PAY0005592,INV001747,16-01-2026,ACH,533545.09,
PAY0005593,INV002256,14-02-2024,WIRE,91544.13,FAILED
PAY0005594,INV001523,09-05-2024,CASH,572125.53,SUCCESS
PAY0005595,INV001977,08-12-2025,CHEQUE,534718.05,SUCCESS
PAY0005596,INV000616,12-05-2025,CHEQUE,69338.84,FAILED
PAY0005597,INV002705,16-12-2025,CASH,273406.8,FAILED
PAY0005598,INV003750,07-03-2024,WIRE,390931.2,SUCCESS
PAY0005599,INV001911,15-01-2025,CHEQUE,569602.17,FAILED
