po_line_id,po_id,item_code,quantity,unit_price,line_amount
POL0007992,PO000305,ITEM0884,198,4474.95,886040.1
POL0007993,PO002722,ITEM0966,368,4312.91,1587150.88
POL0007994,PO001693,ITEM1193,147,4556.08,669743.76
POL0007995,PO002473,ITEM1080,239,572.38,136798.82
POL0007996,PO000279,ITEM0226,286,1652.51,472617.86
POL0007997,PO001859,ITEM0263,242,2725.76,659633.92
POL0007998,PO002027,ITEM0241,20,4567.52,91350.4
POL0007999,PO002113,ITEM0821,178,4678.91,402.94
POL0008000,PO000729,ITEM0620,56,1051.17,58865.52
POL0008001,PO001170,ITEM0771,250,2688.63,672157.5
POL0008002,PO000284,ITEM0576,425,1032.49,438808.25
POL0008003,PO000106,ITEM1064,272,2484.33,675737.76
POL0008004,PO001883,ITEM0135,172,3230.68,555676.96
POL0008005,PO002039,ITEM1083,489,4095.71,2002802.19
POL0008006,PO000248,ITEM0320,147,1395.47,205134.09
POL0008007,PO002085,ITEM0524,412,1302.21,536510.52
POL0008008,PO001809,ITEM0420,147,4685.94,688833.18
POL0008009,PO001174,ITEM0634,209,4784.42,999943.78
POL0008010,PO001879,ITEM0240,193,3929.08,758312.44
POL0008011,PO000278,ITEM1078,258,380.11,98068.38
POL0008012,PO002641,ITEM0452,240,3584.24,860217.6
POL0008013,PO002409,ITEM0856,218,2318.25,505378.5
POL0008014,PO001536,ITEM0257,255,3704.27,944588.85
POL0008015,PO000993,ITEM0210,110,3458.06,380386.6
POL0008016,PO002130,ITEM0215,414,4015.94,1662599.16
POL0008017,PO001167,ITEM0248,243,1635.46,397416.78
POL0008018,PO002572,ITEM0721,395,1675.61,661865.95
POL0008019,PO002609,ITEM0062,214,2985.86,638974.04
POL0008020,PO000250,ITEM0976,297,3918.43,1163773.71
POL0008021,PO001265,ITEM0765,318,276.35,87879.3
POL0008022,PO000081,ITEM0146,97,134,12998
POL0008023,PO001074,ITEM0214,43,3881.12,166888.16
POL0008024,PO002408,ITEM0360,78,4807.69,374999.82
POL0008025,PO002271,ITEM0732,83,2873.5,238500.5
POL0008026,PO000215,ITEM0752,343,635.89,218110.27
POL0008027,PO002567,ITEM0333,393,3228.68,1268871.24
POL0008028,PO001922,ITEM0592,419,523.03,219149.57
POL0008029,PO000640,ITEM0827,171,2155.35,368564.85
POL0008030,PO001105,ITEM0443,69,3796.5,261958.5
POL0008031,PO000554,ITEM0316,69,2526.43,128.06
POL0008032,PO001714,ITEM0600,130,364.22,47348.6
POL0008033,PO000664,ITEM0771,197,209.81,41332.57
POL0008034,PO002813,ITEM0219,355,308.5,109517.5
POL0008035,PO000193,ITEM0843,252,2306.64,581273.28
POL0008036,PO001532,ITEM0069,108,2195.61,237125.88
POL0008037,PO000481,ITEM1174,112,4956.58,555136.96
POL0008038,PO002549,ITEM0400,358,4197.3,1502633.4
POL0008039,PO000005,ITEM0866,20,1872.42,37448.4
POL0008040,PO002328,ITEM0796,11,1984.81,21832.91
POL0008041,PO001376,ITEM1108,48,3365.13,161526.24
POL0008042,PO000519,ITEM0446,129,3347.21,431790.09
POL0008043,PO000296,ITEM0212,287,4534.84,1301499.08
POL0008044,PO002775,ITEM0350,3,4001.91,570.16
POL0008045,PO000140,ITEM0610,241,2019.56,486713.96
POL0008046,PO001004,ITEM0382,394,2059.61,811486.34
POL0008047,PO001910,ITEM0646,175,599.1,104842.5
POL0008048,PO000733,ITEM1181,182,2363.88,430226.16
POL0008049,PO001449,ITEM0480,162,2615.05,423638.1
POL0008050,PO000868,ITEM0554,128,3393.72,434396.16
POL0008051,PO000192,ITEM0588,81,164.03,13286.43
POL0008052,PO001866,ITEM0937,394,3424.08,1349087.52
POL0008053,PO001040,ITEM0681,63,2806.79,176827.77
POL0008054,PO001640,ITEM0997,280,962.39,269469.2
POL0008055,PO001629,ITEM0068,74,2703.69,200073.06
POL0008056,PO002831,ITEM0965,386,1959.4,756328.4
POL0008057,PO000875,ITEM1030,261,2251.09,587534.49
POL0008058,PO000426,ITEM0131,254,286.77,72839.58
POL0008059,PO000706,ITEM1189,6,3264.58,19587.48
POL0008060,PO001492,ITEM0337,96,2648.15,254222.4
POL0008061,PO000182,ITEM0553,228,2468.98,562927.44
POL0008062,PO001629,ITEM0496,258,4009.44,1034435.52
POL0008063,PO002791,ITEM0818,125,1393.29,174161.25
POL0008064,PO000450,ITEM0347,199,173.22,34470.78
POL0008065,PO001501,ITEM0666,192,3619.81,695003.52
POL0008066,PO001015,ITEM0403,56,2335.42,130783.52
POL0008067,PO000542,ITEM0248,282,2344.14,661047.48
POL0008068,PO000318,ITEM0790,142,3351.69,475939.98
POL0008069,PO001278,ITEM0970,371,3789.38,1405859.98
POL0008070,PO002502,ITEM0876,27,252.28,6811.56
POL0008071,PO001503,ITEM0540,322,3245.97,1045202.34
POL0008072,PO001087,ITEM0407,290,3741.15,1084933.5
POL0008073,PO002532,ITEM0849,433,165.6,71704.8
POL0008074,PO000044,ITEM0422,439,164.41,72175.99
POL0008075,PO000690,ITEM0487,388,4134.79,1604298.52
POL0008076,PO001124,ITEM0814,408,934.22,381161.76
POL0008077,PO001628,ITEM0020,385,1627.49,626583.65
POL0008078,PO001464,ITEM0177,379,4486.04,1700209.16
POL0008079,PO001658,ITEM0656,293,156.86,45959.98
POL0008080,PO000763,ITEM0828,364,1176.6,428282.4
POL0008081,PO000316,ITEM1007,26,3802.56,98866.56
POL0008082,PO002469,ITEM0351,48,898.53,43129.44
POL0008083,PO002383,ITEM0159,81,3982.58,322588.98
POL0008084,PO000598,ITEM0268,139,4720.67,656173.13
POL0008085,PO001427,ITEM0506,300,710.16,213048
POL0008086,PO001354,ITEM0980,26,2759.79,71754.54
POL0008087,PO001660,ITEM0767,189,433.19,81872.91
POL0008088,PO001059,ITEM0746,72,799.38,57555.36
POL0008089,PO000965,ITEM0893,449,4091.29,1836989.21
POL0008090,PO000886,ITEM0482,245,2926.53,716999.85
POL0008091,PO000824,ITEM0399,134,238.26,31926.84
POL0008092,PO002604,ITEM0231,101,1961.83,198144.83
POL0008093,PO001594,ITEM0850,314,2881.52,904797.28
POL0008094,PO000097,ITEM1111,185,3222.25,596116.25
POL0008095,PO001709,ITEM0688,236,2944.21,694833.56
POL0008096,PO000587,ITEM0993,2,247.31,494.62
POL0008097,PO002835,ITEM0838,-4,3079.57,-12318.28
POL0008098,PO000024,ITEM0319,-2,1404.57,-2809.14
POL0008099,PO001854,ITEM0179,110,4473.92,492131.2
POL0008100,PO001935,ITEM0592,339,557.31,188928.09
POL0008101,PO002330,ITEM0467,80,2494.11,199528.8
POL0008102,PO001670,ITEM1031,313,719.4,225172.2
POL0008103,PO001066,ITEM0324,437,2852.89,1246712.93
POL0008104,PO000516,ITEM0505,203,3707.14,752549.42
POL0008105,PO001619,ITEM1176,379,1232.74,467208.46
POL0008106,PO001268,ITEM0061,251,1071.33,268903.83
POL0008107,PO002110,ITEM0176,79,3991.03,315291.37
POL0008108,PO002506,ITEM1029,305,4145.05,1264240.25
POL0008109,PO000309,ITEM1027,455,3335.38,799.63
POL0008110,PO002457,ITEM1095,409,3755.81,1536126.29
POL0008111,PO002560,ITEM0426,21,1313.87,27591.27
POL0008112,PO000601,ITEM0551,360,884.98,318592.8
POL0008113,PO000761,ITEM0992,158,4145.31,654958.98
POL0008114,PO002002,ITEM0477,122,680.43,83012.46
POL0008115,PO002893,ITEM0992,343,3518.69,1206910.67
POL0008116,PO001292,ITEM0714,448,738.52,330856.96
POL0008117,PO000395,ITEM0804,153,250.92,38390.76
POL0008118,PO000762,ITEM1161,286,937.98,268262.28
POL0008119,PO000396,ITEM0175,216,1268.01,273890.16
POL0008120,PO002877,ITEM0141,192,1691.26,324721.92
POL0008121,PO001214,ITEM0666,269,1994.9,536628.1
POL0008122,PO001742,ITEM0873,105,996.47,104629.35
POL0008123,PO001397,ITEM0951,-8,4746.71,-37973.68
POL0008124,PO001664,ITEM0810,66,3207.04,211664.64
POL0008125,PO000270,ITEM0192,454,4798.02,2178301.08
POL0008126,PO000552,ITEM0008,98,4562.83,447157.34
POL0008127,PO000487,ITEM1194,88,3684.09,324199.92
POL0008128,PO001637,ITEM0676,265,1315.45,348594.25
POL0008129,PO001683,ITEM0446,430,271.09,116568.7
POL0008130,PO002084,ITEM0697,345,3322.07,1146114.15
POL0008131,PO001550,ITEM0939,393,316.75,124482.75
POL0008132,PO001478,ITEM0728,435,2102.59,914626.65
POL0008133,PO000309,ITEM0777,470,3761.18,1767754.6
POL0008134,PO001663,ITEM0126,201,2926.51,588228.51
POL0008135,PO001126,ITEM0628,60,986.56,59193.6
POL0008136,PO001424,ITEM0214,283,3964.86,1122055.38
POL0008137,PO000019,ITEM0551,110,2251.56,247671.6
POL0008138,PO000636,ITEM0608,338,1259.71,425781.98
POL0008139,PO001761,ITEM0405,426,2090.46,890535.96
POL0008140,PO001113,ITEM0560,229,2346.88,537435.52
POL0008141,PO000762,ITEM0618,64,493.83,31605.12
POL0008142,PO002936,ITEM0983,320,538.57,172342.4
POL0008143,PO002796,ITEM1181,252,463.22,233.34
POL0008144,PO001859,ITEM0670,217,1020.01,221342.17
POL0008145,PO001497,ITEM1107,328,883.28,289715.84
POL0008146,PO002074,ITEM0422,276,1634.64,451160.64
POL0008147,PO001223,ITEM0644,232,505.61,117301.52
POL0008148,PO000892,ITEM0651,479,1613.13,772689.27
POL0008149,PO002753,ITEM0604,364,1008.78,367195.92
POL0008150,PO000319,ITEM0133,23,3483.87,80129.01
POL0008151,PO000802,ITEM0714,184,1151.17,211815.28
POL0008152,PO001469,ITEM0534,311,425.57,132352.27
POL0008153,PO002618,ITEM1037,98,1215.54,119122.92
POL0008154,PO000442,ITEM0993,75,1618.23,121367.25
POL0008155,PO000577,ITEM0302,268,2857.22,923.12
POL0008156,PO002642,ITEM0522,58,2848.06,165187.48
POL0008157,PO000712,ITEM1050,272,3438.75,935340
POL0008158,PO002762,ITEM1141,167,2304.31,384819.77
POL0008159,PO000410,ITEM1156,478,3433.46,1641193.88
POL0008160,PO001750,ITEM0361,253,4859.28,1229397.84
POL0008161,PO000801,ITEM0219,140,2984.61,417845.4
POL0008162,PO001714,ITEM0694,154,1244.03,191580.62
POL0008163,PO001777,ITEM0228,101,4603.23,464926.23
POL0008164,PO001192,ITEM0791,202,2329.73,470605.46
POL0008165,PO000045,ITEM0653,41,2146.73,88015.93
POL0008166,PO000082,ITEM0992,105,2263.38,237654.9
POL0008167,PO000971,ITEM0784,396,3471.67,1374781.32
POL0008168,PO001064,ITEM0991,55,2490.78,605.87
POL0008169,PO000981,ITEM0160,458,4272.13,1956635.54
POL0008170,PO002437,ITEM0620,222,3947.17,876271.74
POL0008171,PO002547,ITEM0924,329,3437.34,1130884.86
POL0008172,PO000577,ITEM0108,294,2130.92,626490.48
POL0008173,PO002511,ITEM0401,273,2150.16,586993.68
POL0008174,PO002642,ITEM0773,377,4888.68,1843032.36
POL0008175,PO002592,ITEM0927,272,4628.05,1258829.6
POL0008176,PO001578,ITEM0529,343,4680.03,1605250.29
POL0008177,PO000480,ITEM0295,122,71.37,8707.14
POL0008178,PO000495,ITEM0928,166,1233.82,204814.12
POL0008179,PO001067,ITEM0801,157,3996.28,627415.96
POL0008180,PO002892,ITEM0480,212,560.97,118925.64
POL0008181,PO001114,ITEM0101,365,4512.88,1647201.2
POL0008182,PO001551,ITEM0977,436,2330.29,1016006.44
POL0008183,PO002413,ITEM0118,166,2200.04,365206.64
POL0008184,PO001458,ITEM0127,35,1289.99,45149.65
POL0008185,PO002774,ITEM0116,190,983.11,186790.9
POL0008186,PO000658,ITEM1039,159,3231.63,513829.17
POL0008187,PO000861,ITEM0305,85,949.15,80677.75
POL0008188,PO002097,ITEM0443,497,2137.5,1062337.5
POL0008189,PO001471,ITEM1098,430,1543.39,663657.7
POL0008190,PO002372,ITEM0222,333,1823.82,607332.06
POL0008191,PO001910,ITEM0839,227,4410.21,1001117.67
POL0008192,PO001605,ITEM1179,175,2559.07,447837.25
POL0008193,PO002858,ITEM0553,161,3563.13,573663.93
POL0008194,PO001725,ITEM0830,344,2034.93,700015.92
POL0008195,PO001891,ITEM0238,244,484.77,118283.88
POL0008196,PO000870,ITEM0702,213,1854.57,395023.41
POL0008197,PO000800,ITEM0552,160,1735.48,277676.8
POL0008198,PO002726,ITEM1164,403,238.28,96026.84
POL0008199,PO002693,ITEM0264,162,2512.76,407067.12
POL0008200,PO000251,ITEM1176,265,2065.03,547232.95
POL0008201,PO001367,ITEM0667,350,752.35,263322.5
POL0008202,PO002378,ITEM0419,131,607,79517
POL0008203,PO000899,ITEM0175,383,3081.23,1180111.09
POL0008204,PO001079,ITEM0326,279,3524.07,983215.53
POL0008205,PO002959,ITEM0068,172,1262.17,217093.24
POL0008206,PO000603,ITEM0638,226,4213.17,952176.42
POL0008207,PO001478,ITEM1013,271,4769.85,1292629.35
POL0008208,PO001516,ITEM0326,148,112.95,16716.6
POL0008209,PO002830,ITEM0953,344,2424.43,834003.92
POL0008210,PO001509,ITEM0516,394,98.67,38875.98
POL0008211,PO000949,ITEM0103,210,1901.8,399378
POL0008212,PO001809,ITEM1169,394,4822.93,1900234.42
POL0008213,PO002733,ITEM0001,240,1602.36,384566.4
POL0008214,PO001449,ITEM0202,192,3519.97,675834.24
POL0008215,PO000695,ITEM0468,134,115.57,15486.38
POL0008216,PO001486,ITEM0086,402,2040.7,820361.4
POL0008217,PO002045,ITEM0103,354,3702.15,1310561.1
POL0008218,PO000216,ITEM0294,278,757.73,210648.94
POL0008219,PO000863,ITEM0059,35,3785.32,585.56
POL0008220,PO000384,ITEM0623,172,223.81,38495.32
POL0008221,PO001826,ITEM0362,452,3372.21,1524238.92
POL0008222,PO001517,ITEM0660,18,3541.47,63746.46
POL0008223,PO002844,ITEM0058,236,2520.09,594741.24
POL0008224,PO001413,ITEM0984,481,4576.29,2201195.49
POL0008225,PO002229,ITEM0580,139,1566.54,217749.06
POL0008226,PO000802,ITEM0432,412,1910.88,787282.56
POL0008227,PO002600,ITEM1143,115,3884.2,446683
POL0008228,PO001698,ITEM0702,147,4421.58,649972.26
POL0008229,PO002921,ITEM0596,460,210.21,96696.6
POL0008230,PO000565,ITEM0604,395,265.34,104809.3
POL0008231,PO000201,ITEM0831,11,587.55,6463.05
POL0008232,PO001078,ITEM1192,394,1273.39,366.77
POL0008233,PO001191,ITEM0244,371,2829.84,1049870.64
POL0008234,PO002562,ITEM0399,339,2420.15,820430.85
POL0008235,PO000958,ITEM0087,357,3436.35,1226776.95
POL0008236,PO001860,ITEM0228,350,4171.26,1459941
POL0008237,PO000410,ITEM1089,408,759.3,309794.4
POL0008238,PO000070,ITEM0889,400,1914.53,765812
POL0008239,PO000901,ITEM0138,281,824.81,231771.61
POL0008240,PO002601,ITEM1068,182,2306.53,419788.46
POL0008241,PO000112,ITEM1115,33,3307.08,109133.64
POL0008242,PO000965,ITEM1110,465,303.73,141234.45
POL0008243,PO002365,ITEM0983,444,1995.58,886037.52
POL0008244,PO002745,ITEM0729,384,3378.74,1297436.16
POL0008245,PO001466,ITEM0867,441,1582.32,697803.12
POL0008246,PO000285,ITEM0388,327,319.18,104371.86
POL0008247,PO002843,ITEM0379,455,3901.39,1775132.45
POL0008248,PO002317,ITEM0804,117,2959.17,346222.89
POL0008249,PO000643,ITEM0475,403,83.3,33569.9
POL0008250,PO000590,ITEM0118,124,4839.21,600062.04
POL0008251,PO002552,ITEM0155,233,3168.38,738232.54
POL0008252,PO002464,ITEM0049,-5,3036.02,-15180.1
POL0008253,PO001964,ITEM0284,308,3374.42,1039321.36
POL0008254,PO002519,ITEM0697,182,3078.57,560299.74
POL0008255,PO000368,ITEM0051,476,3195.82,1521210.32
POL0008256,PO000902,ITEM0437,357,2404.15,858281.55
POL0008257,PO001311,ITEM0444,84,2223.22,186750.48
POL0008258,PO000215,ITEM0365,141,2701.2,380869.2
POL0008259,PO002135,ITEM1178,285,1946.02,554615.7
POL0008260,PO001484,ITEM1122,110,4814.23,529565.3
POL0008261,PO000112,ITEM0151,159,3695.39,922.91
POL0008262,PO002837,ITEM0746,492,3172.32,1560781.44
POL0008263,PO002256,ITEM0635,145,3868.96,560999.2
POL0008264,PO001111,ITEM0117,62,19.57,1213.34
POL0008265,PO002832,ITEM1126,398,3639.07,1448349.86
POL0008266,PO000774,ITEM0276,228,69.61,15871.08
POL0008267,PO001869,ITEM0673,359,3258.6,1169837.4
POL0008268,PO001029,ITEM1085,17,669.74,11385.58
POL0008269,PO000856,ITEM0361,28,130.27,275.03
POL0008270,PO002622,ITEM0997,360,261.19,94028.4
POL0008271,PO000616,ITEM0930,380,337.85,128383
POL0008272,PO001836,ITEM0670,164,4087.74,670389.36
POL0008273,PO000638,ITEM0884,442,4845.29,2141618.18
POL0008274,PO002023,ITEM0874,18,3217.97,57923.46
POL0008275,PO000867,ITEM0426,467,3276.16,1529966.72
POL0008276,PO001430,ITEM0212,397,903.41,358653.77
POL0008277,PO002182,ITEM0357,209,2184.53,456566.77
POL0008278,PO001712,ITEM0329,74,2445.51,180967.74
POL0008279,PO001493,ITEM1182,96,1070.42,102760.32
POL0008280,PO002618,ITEM0753,167,2808.59,469034.53
POL0008281,PO000654,ITEM0131,469,1752.29,821824.01
POL0008282,PO002972,ITEM0668,77,2989.64,230202.28
POL0008283,PO002322,ITEM0623,6,2917.33,17503.98
POL0008284,PO002042,ITEM0747,28,3753.53,105098.84
POL0008285,PO000803,ITEM0926,379,2194.96,831889.84
POL0008286,PO000719,ITEM0715,454,3549.85,1611631.9
POL0008287,PO002081,ITEM0725,468,1460.56,683542.08
POL0008288,PO002039,ITEM0895,455,1558.67,709194.85
POL0008289,PO001325,ITEM1018,173,4493.27,777335.71
POL0008290,PO002297,ITEM0834,-8,1607.78,-12862.24
POL0008291,PO001624,ITEM0951,471,4158.22,1958521.62
POL0008292,PO001148,ITEM0691,386,2905.35,1121465.1
POL0008293,PO000022,ITEM0642,181,2929.49,530237.69
POL0008294,PO001358,ITEM0846,437,4988.68,2180053.16
POL0008295,PO000679,ITEM0870,-9,1552.03,-13968.27
POL0008296,PO002529,ITEM0732,480,3051.78,729.75
POL0008297,PO001227,ITEM0814,14,3925.79,54961.06
POL0008298,PO002573,ITEM0799,-7,3463.11,-24241.77
POL0008299,PO000752,ITEM1034,350,3911.04,1368864
POL0008300,PO001711,ITEM0292,356,1478.75,526435
POL0008301,PO002580,ITEM0334,159,0.29,614.93
POL0008302,PO000451,ITEM0378,82,1673.15,137198.3
POL0008303,PO000052,ITEM0358,406,1121.07,455154.42
POL0008304,PO001088,ITEM0783,334,3606.93,1204714.62
POL0008305,PO002018,ITEM0775,439,4209.5,1847970.5
POL0008306,PO001203,ITEM1048,479,3594.7,1721861.3
POL0008307,PO002581,ITEM0188,292,4264.99,1245377.08
POL0008308,PO002447,ITEM0674,39,657.77,25653.03
POL0008309,PO002451,ITEM0493,375,4027.37,1510263.75
POL0008310,PO002589,ITEM0465,269,1565.74,421184.06
POL0008311,PO002337,ITEM0137,432,3303.79,1427237.28
POL0008312,PO001427,ITEM0696,167,1114.2,186071.4
POL0008313,PO002672,ITEM0659,271,3577.47,969494.37
POL0008314,PO002839,ITEM0091,497,35.07,17429.79
POL0008315,PO001237,ITEM1178,35,2482.7,86894.5
POL0008316,PO000326,ITEM0589,382,316.35,120845.7
POL0008317,PO001736,ITEM0053,206,1194.08,245980.48
POL0008318,PO000221,ITEM0645,302,3589.95,1084164.9
POL0008319,PO001320,ITEM0798,134,3362.78,450612.52
POL0008320,PO001853,ITEM0552,42,3092.26,129874.92
POL0008321,PO002528,ITEM1006,423,3524.25,1490757.75
POL0008322,PO002755,ITEM0596,256,1039.68,266158.08
POL0008323,PO000365,ITEM0034,366,1362.76,498770.16
POL0008324,PO002085,ITEM0603,73,83.48,6094.04
POL0008325,PO002234,ITEM0834,438,2568.37,1124946.06
POL0008326,PO001906,ITEM1121,281,180.2,50636.2
POL0008327,PO002893,ITEM0765,156,1644.75,256581
POL0008328,PO000495,ITEM0099,161,4963.21,799076.81
POL0008329,PO001834,ITEM0955,224,1848.35,414030.4
POL0008330,PO001814,ITEM1187,492,4180.35,2056732.2
POL0008331,PO002793,ITEM0824,326,4513.47,1471391.22
POL0008332,PO001129,ITEM0231,333,2118.83,705570.39
POL0008333,PO000704,ITEM1110,176,4081.37,718321.12
POL0008334,PO001556,ITEM0642,431,2783.02,1199481.62
POL0008335,PO001493,ITEM1103,391,1800.15,703858.65
POL0008336,PO000253,ITEM0839,238,2315.11,550996.18
POL0008337,PO000559,ITEM0852,423,657,277911
POL0008338,PO001535,ITEM0796,326,552.1,179984.6
POL0008339,PO002450,ITEM0059,333,4455.76,1483768.08
POL0008340,PO002642,ITEM0365,0,4254.6,0
POL0008341,PO000696,ITEM0462,53,97.19,5151.07
POL0008342,PO000112,ITEM0531,29,3290.11,95413.19
POL0008343,PO001572,ITEM1196,290,3542.35,1027281.5
POL0008344,PO000842,ITEM0535,477,3905.58,1862961.66
POL0008345,PO001418,ITEM0867,440,973.36,428278.4
POL0008346,PO002097,ITEM0551,234,1792.62,419473.08
POL0008347,PO002215,ITEM0970,33,1213.71,40052.43
POL0008348,PO000012,ITEM0232,260,2490.06,647415.6
POL0008349,PO002713,ITEM0180,35,3149.41,110229.35
POL0008350,PO001939,ITEM0668,108,1168.25,126171
POL0008351,PO000828,ITEM0193,469,799.18,374815.42
POL0008352,PO002579,ITEM0906,75,1377.43,465.85
POL0008353,PO000593,ITEM1003,378,3810.24,1440270.72
POL0008354,PO000983,ITEM0504,385,3008.46,1158257.1
POL0008355,PO002525,ITEM0084,238,3797.31,903759.78
POL0008356,PO002766,ITEM0353,361,342.96,123808.56
POL0008357,PO000581,ITEM0371,15,4152.69,62290.35
POL0008358,PO001204,ITEM0490,146,1409.63,205805.98
POL0008359,PO002110,ITEM1151,47,3018.62,141875.14
POL0008360,PO001447,ITEM0975,440,1277.06,561906.4
POL0008361,PO001192,ITEM0290,378,171.94,64993.32
POL0008362,PO002422,ITEM0035,164,4958.14,781.96
POL0008363,PO001207,ITEM0337,313,931.89,291681.57
POL0008364,PO000180,ITEM0255,381,487.49,185733.69
POL0008365,PO000915,ITEM0196,389,3267.39,1271014.71
POL0008366,PO000859,ITEM0528,242,3379.82,986.98
POL0008367,PO001399,ITEM0969,454,296.39,134561.06
POL0008368,PO002618,ITEM0187,160,3536.05,565768
POL0008369,PO001424,ITEM1067,104,1229.64,127882.56
POL0008370,PO000665,ITEM0097,199,2504.17,498329.83
POL0008371,PO000639,ITEM0997,439,1673.36,734605.04
POL0008372,PO001179,ITEM0828,273,1840.09,502344.57
POL0008373,PO001851,ITEM0018,37,1926.88,71294.56
POL0008374,PO002106,ITEM0281,203,820.64,166589.92
POL0008375,PO000041,ITEM0937,411,663.59,272735.49
POL0008376,PO001166,ITEM0692,326,1887.46,615311.96
POL0008377,PO002356,ITEM0262,99,1944.37,192492.63
POL0008378,PO002965,ITEM0682,346,1226.19,853.83
POL0008379,PO001050,ITEM0773,43,1199.11,51561.73
POL0008380,PO002376,ITEM0669,342,4894.09,133.45
POL0008381,PO002158,ITEM0585,278,413.1,114841.8
POL0008382,PO001051,ITEM0730,289,4651.99,1344425.11
POL0008383,PO001139,ITEM0900,456,3607.37,1644960.72
POL0008384,PO000601,ITEM0113,140,2330.97,326335.8
POL0008385,PO001256,ITEM0258,118,3934.42,464261.56
POL0008386,PO001688,ITEM0473,219,4183.17,916114.23
POL0008387,PO001077,ITEM0787,290,9.48,2749.2
POL0008388,PO001060,ITEM0625,436,1417.51,618034.36
POL0008389,PO001268,ITEM1059,400,1815.52,726208
POL0008390,PO000656,ITEM0650,139,3696.21,513773.19
POL0008391,PO002093,ITEM1094,444,2558.09,1135791.96
POL0008392,PO001303,ITEM0036,191,1489.95,284580.45
POL0008393,PO000102,ITEM0513,302,1146.69,346300.38
POL0008394,PO002286,ITEM0602,32,2378.3,76105.6
POL0008395,PO000402,ITEM0459,111,4695.67,521219.37
POL0008396,PO002045,ITEM0697,349,3046.82,1063340.18
POL0008397,PO001998,ITEM0994,102,3076.23,313775.46
POL0008398,PO001808,ITEM0250,57,3742.02,213295.14
POL0008399,PO000669,ITEM0528,118,4179.25,493151.5
POL0008400,PO000007,ITEM0417,499,1586.69,791758.31
POL0008401,PO000402,ITEM0382,336,1052.82,353747.52
POL0008402,PO001865,ITEM0300,60,902.14,298.22
POL0008403,PO001416,ITEM0444,25,2996,74900
POL0008404,PO000213,ITEM0880,15,4714.83,70722.45
POL0008405,PO002475,ITEM1141,110,2978.8,327668
POL0008406,PO001868,ITEM0430,274,4513.31,1236646.94
POL0008407,PO000003,ITEM1088,180,796.5,143370
POL0008408,PO002623,ITEM0943,261,945.95,246892.95
