transaction_id,item_code,warehouse_code,transaction_type,quantity,transaction_date
TXN00010737,ITEM0413,WH_US_01,INVALID,112,24-11-2025
TXN00010738,ITEM0910,WH_IN_01,ADJUSTMENT,465,04-06-2025
TXN00010739,ITEM0458,WH_IN_01,ISSUE,69,31-01-2025
TXN00010740,ITEM0167,,RECEIPT,41,09-02-2025
TXN00010741,ITEM0485,WH_EU_01,ADJUSTMENT,229,21-06-2024
TXN00010742,ITEM0987,WH_US_01,ISSUE,-416,07-09-2024
TXN00010743,ITEM0091,,ISSUE,73,30-03-2024
TXN00010744,ITEM0722,WH_IN_01,RECEIPT,-277,20-05-2025
TXN00010745,ITEM1030,WH_IN_01,ADJUSTMENT,-403,24-08-2025
TXN00010746,ITEM0975,WH_IN_01,ADJUSTMENT,417,09-07-2025
TXN00010747,ITEM1024,WH_IN_01,RECEIPT,382,14-10-2024
TXN00010748,ITEM0316,,RECEIPT,140,10-04-2025
TXN00010749,ITEM1153,,ISSUE,-265,28-07-2024
TXN00010750,ITEM1157,,INVALID,-123,24-11-2025
TXN00010751,ITEM0958,,ISSUE,-254,13-06-2025
TXN00010752,ITEM0734,WH_US_01,ADJUSTMENT,-106,04-10-2024
TXN00010753,ITEM0933,WH_EU_01,INVALID,-57,26-05-2025
TXN00010754,ITEM0531,,RECEIPT,-408,10-06-2024
TXN00010755,ITEM0980,WH_US_01,INVALID,470,11-10-2025
TXN00010756,ITEM0416,WH_US_01,ISSUE,-102,25-05-2025
TXN00010757,ITEM0059,WH_EU_01,INVALID,-411,19-03-2024
TXN00010758,ITEM0242,WH_US_01,ISSUE,-412,06-09-2025
TXN00010759,ITEM0913,WH_EU_01,ADJUSTMENT,129,03-04-2025
TXN00010760,ITEM1013,WH_EU_01,ADJUSTMENT,155,07-06-2024
TXN00010761,ITEM0050,WH_EU_01,RECEIPT,-314,08-08-2024
TXN00010762,ITEM0437,WH_US_01,ISSUE,-250,26-09-2025
TXN00010763,ITEM0655,WH_IN_01,ADJUSTMENT,-435,24-07-2024
TXN00010764,ITEM0165,WH_EU_01,ADJUSTMENT,301,15-02-2025
TXN00010765,ITEM0672,WH_US_01,ISSUE,-300,17-04-2024
TXN00010766,ITEM1036,WH_EU_01,ISSUE,-194,27-11-2024
TXN00010767,ITEM0577,WH_EU_01,INVALID,-190,12-06-2024
TXN00010768,ITEM0030,WH_US_01,RECEIPT,-201,23-06-2025
TXN00010769,ITEM0243,WH_EU_01,INVALID,-435,13-02-2025
TXN00010770,ITEM0642,,RECEIPT,150,28-04-2025
TXN00010771,ITEM0165,WH_US_01,ISSUE,-374,11-07-2025
TXN00010772,ITEM1188,WH_IN_01,RECEIPT,50,26-12-2025
TXN00010773,ITEM0268,,INVALID,356,14-04-2025
TXN00010774,ITEM0270,WH_IN_01,ISSUE,246,01-06-2025
TXN00010775,ITEM0495,WH_US_01,ISSUE,234,04-01-2025
TXN00010776,ITEM0661,,ISSUE,300,02-05-2024
TXN00010777,ITEM0377,WH_EU_01,INVALID,299,06-11-2025
TXN00010778,ITEM0808,WH_EU_01,INVALID,-131,02-09-2025
TXN00010779,ITEM0429,WH_US_01,ADJUSTMENT,13,10-05-2024
TXN00010780,ITEM0094,WH_US_01,ADJUSTMENT,-375,07-04-2024
TXN00010781,ITEM0577,,INVALID,-437,31-03-2024
TXN00010782,ITEM0212,WH_US_01,RECEIPT,261,06-05-2024
TXN00010783,ITEM0249,,RECEIPT,386,26-10-2024
TXN00010784,ITEM0494,WH_EU_01,RECEIPT,58,22-04-2025
TXN00010785,ITEM0692,WH_IN_01,INVALID,50,19-09-2025
TXN00010786,ITEM0962,WH_EU_01,RECEIPT,-215,06-09-2024
TXN00010787,ITEM0392,WH_US_01,ADJUSTMENT,73,30-01-2024
TXN00010788,ITEM1054,WH_EU_01,INVALID,9,24-06-2024
TXN00010789,ITEM0325,,INVALID,-438,30-08-2024
TXN00010790,ITEM0082,WH_IN_01,ISSUE,-463,19-05-2024
TXN00010791,ITEM0796,WH_EU_01,ISSUE,82,18-10-2024
TXN00010792,ITEM0472,,ISSUE,-181,08-08-2025
TXN00010793,ITEM0267,WH_EU_01,INVALID,-310,10-10-2024
TXN00010794,ITEM1087,WH_EU_01,ISSUE,-36,13-06-2025
TXN00010795,ITEM1150,,ADJUSTMENT,245,14-07-2025
TXN00010796,ITEM0966,,ADJUSTMENT,-135,27-06-2024
TXN00010797,ITEM0794,,RECEIPT,-193,13-06-2025
TXN00010798,ITEM0838,WH_US_01,INVALID,-493,06-03-2025
TXN00010799,ITEM0637,WH_EU_01,ADJUSTMENT,-281,24-12-2025
TXN00010800,ITEM0751,WH_US_01,RECEIPT,225,05-06-2025
TXN00010801,ITEM0744,,RECEIPT,261,15-02-2025
TXN00010802,ITEM0852,WH_IN_01,INVALID,-177,23-10-2025
TXN00010803,ITEM0327,WH_US_01,ADJUSTMENT,-339,08-04-2024
TXN00010804,ITEM0733,WH_EU_01,ADJUSTMENT,-349,30-06-2024
TXN00010805,ITEM0198,WH_EU_01,INVALID,-91,04-05-2025
TXN00010806,ITEM1012,WH_IN_01,INVALID,-294,07-12-2025
TXN00010807,ITEM0309,,RECEIPT,137,08-04-2025
TXN00010808,ITEM1171,,RECEIPT,-411,09-07-2025
TXN00010809,ITEM0478,WH_EU_01,ADJUSTMENT,381,07-12-2024
TXN00010810,ITEM0171,,ISSUE,-21,13-10-2025
TXN00010811,ITEM0385,WH_US_01,RECEIPT,-233,11-12-2025
TXN00010812,ITEM1133,WH_US_01,ISSUE,-235,05-09-2025
TXN00010813,ITEM0080,WH_US_01,ADJUSTMENT,352,09-02-2025
TXN00010814,ITEM0765,WH_IN_01,INVALID,99,23-07-2025
TXN00010815,ITEM0737,WH_EU_01,ADJUSTMENT,-123,29-10-2025
TXN00010816,ITEM0106,,ADJUSTMENT,54,02-04-2025
TXN00010817,ITEM1084,WH_IN_01,INVALID,310,31-10-2025
TXN00010818,ITEM0796,WH_IN_01,RECEIPT,73,07-02-2024
TXN00010819,ITEM0650,WH_US_01,RECEIPT,157,29-12-2025
TXN00010820,ITEM0962,WH_US_01,ADJUSTMENT,396,28-12-2025
TXN00010821,ITEM0388,WH_US_01,ADJUSTMENT,-155,20-08-2024
TXN00010822,ITEM0624,WH_EU_01,ADJUSTMENT,216,13-05-2025
TXN00010823,ITEM0766,WH_US_01,RECEIPT,-28,24-12-2025
TXN00010824,ITEM0152,WH_IN_01,ADJUSTMENT,-28,18-12-2025
TXN00010825,ITEM0512,WH_EU_01,INVALID,-395,20-05-2025
TXN00010826,ITEM0335,WH_US_01,ISSUE,247,18-05-2024
TXN00010827,ITEM0924,,ISSUE,-89,02-12-2024
TXN00010828,ITEM0944,WH_US_01,ISSUE,193,14-12-2024
TXN00010829,ITEM0914,,ISSUE,-236,22-12-2025
TXN00010830,ITEM0899,WH_IN_01,INVALID,170,26-09-2024
TXN00010831,ITEM0960,WH_EU_01,ISSUE,100,21-01-2025
TXN00010832,ITEM0725,WH_US_01,INVALID,-54,10-10-2024
TXN00010833,ITEM1102,WH_US_01,INVALID,474,19-09-2024
TXN00010834,ITEM0831,,RECEIPT,351,29-02-2024
TXN00010835,ITEM1195,WH_US_01,ADJUSTMENT,-170,11-11-2025
TXN00010836,ITEM0223,WH_EU_01,ADJUSTMENT,-281,29-03-2025
TXN00010837,ITEM0913,WH_EU_01,RECEIPT,-464,31-03-2025
TXN00010838,ITEM0913,,ADJUSTMENT,74,15-07-2025
TXN00010839,ITEM0435,WH_EU_01,RECEIPT,-292,15-03-2024
TXN00010840,ITEM0839,WH_IN_01,ADJUSTMENT,187,11-03-2024
TXN00010841,ITEM1191,WH_US_01,ISSUE,-454,22-08-2024
TXN00010842,ITEM1155,,INVALID,117,22-12-2025
TXN00010843,ITEM0561,WH_US_01,ISSUE,-174,02-05-2025
TXN00010844,ITEM0592,WH_US_01,ADJUSTMENT,-408,03-09-2025
TXN00010845,ITEM0720,,RECEIPT,126,09-08-2024
TXN00010846,ITEM0219,WH_EU_01,ISSUE,356,15-10-2024
TXN00010847,ITEM0618,WH_IN_01,ADJUSTMENT,439,09-01-2025
TXN00010848,ITEM0640,WH_EU_01,INVALID,62,09-10-2025
TXN00010849,ITEM0820,WH_IN_01,ISSUE,-439,24-10-2025
TXN00010850,ITEM0464,,ISSUE,-339,21-02-2025
TXN00010851,ITEM0152,WH_IN_01,RECEIPT,-250,19-01-2026
TXN00010852,ITEM0321,WH_IN_01,ISSUE,490,21-08-2024
TXN00010853,ITEM1006,WH_US_01,ADJUSTMENT,-350,30-01-2025
TXN00010854,ITEM1111,,INVALID,436,01-11-2025
TXN00010855,ITEM0595,WH_US_01,INVALID,-286,07-10-2024
TXN00010856,ITEM0111,WH_US_01,ISSUE,182,12-10-2025
TXN00010857,ITEM0946,WH_IN_01,ADJUSTMENT,-120,26-02-2025
TXN00010858,ITEM1036,WH_EU_01,ADJUSTMENT,445,18-10-2024
TXN00010859,ITEM0169,WH_IN_01,RECEIPT,-453,23-03-2024
TXN00010860,ITEM0196,,RECEIPT,-77,29-09-2025
TXN00010861,ITEM1054,,INVALID,370,17-02-2024
TXN00010862,ITEM0523,WH_IN_01,INVALID,379,20-08-2025
TXN00010863,ITEM0487,WH_US_01,ADJUSTMENT,138,20-11-2025
TXN00010864,ITEM0586,WH_EU_01,INVALID,73,24-03-2024
TXN00010865,ITEM1175,WH_EU_01,INVALID,164,04-02-2024
TXN00010866,ITEM0683,WH_EU_01,ISSUE,113,25-10-2024
TXN00010867,ITEM0315,WH_US_01,INVALID,-476,04-09-2024
TXN00010868,ITEM0519,WH_IN_01,ISSUE,-183,07-11-2024
TXN00010869,ITEM0678,WH_IN_01,INVALID,17,06-05-2025
TXN00010870,ITEM0527,WH_US_01,ADJUSTMENT,-213,17-06-2025
TXN00010871,ITEM0497,WH_EU_01,RECEIPT,-163,23-09-2024
TXN00010872,ITEM0114,WH_US_01,RECEIPT,315,24-05-2025
TXN00010873,ITEM0412,WH_IN_01,INVALID,147,11-05-2024
TXN00010874,ITEM0304,WH_IN_01,ADJUSTMENT,-417,18-05-2024
TXN00010875,ITEM0363,WH_EU_01,RECEIPT,0,03-05-2025
TXN00010876,ITEM0360,WH_IN_01,ISSUE,-139,19-10-2024
TXN00010877,ITEM1017,WH_EU_01,ISSUE,445,18-04-2024
TXN00010878,ITEM0605,,RECEIPT,-141,25-07-2025
TXN00010879,ITEM0204,,RECEIPT,5,31-05-2025
TXN00010880,ITEM0156,WH_EU_01,ISSUE,79,16-02-2025
TXN00010881,ITEM0965,WH_US_01,ADJUSTMENT,-319,10-02-2025
TXN00010882,ITEM0438,WH_US_01,ADJUSTMENT,-86,16-02-2025
TXN00010883,ITEM0409,,ISSUE,-70,18-09-2025
TXN00010884,ITEM0666,WH_EU_01,ADJUSTMENT,298,06-06-2024
TXN00010885,ITEM1157,WH_IN_01,ISSUE,102,08-12-2025
TXN00010886,ITEM1036,WH_US_01,ISSUE,-53,04-07-2025
TXN00010887,ITEM0688,WH_US_01,ADJUSTMENT,146,09-12-2025
TXN00010888,ITEM1077,WH_EU_01,ADJUSTMENT,397,19-11-2025
TXN00010889,ITEM1076,,ADJUSTMENT,-168,28-10-2025
TXN00010890,ITEM0309,WH_IN_01,ADJUSTMENT,-109,03-01-2025
TXN00010891,ITEM0184,WH_US_01,INVALID,96,10-07-2025
TXN00010892,ITEM0912,WH_IN_01,ADJUSTMENT,-55,19-05-2025
TXN00010893,ITEM1044,WH_EU_01,RECEIPT,-188,17-01-2026
TXN00010894,ITEM1005,WH_EU_01,INVALID,-310,21-08-2025
TXN00010895,ITEM0822,WH_US_01,ISSUE,413,04-09-2025
TXN00010896,ITEM0371,WH_US_01,RECEIPT,-307,28-04-2025
TXN00010897,ITEM0905,WH_US_01,ISSUE,155,17-07-2025
TXN00010898,ITEM0981,,ADJUSTMENT,-56,06-10-2025
TXN00010899,ITEM0234,WH_US_01,ISSUE,-63,22-07-2025
TXN00010900,ITEM0683,,ISSUE,-467,05-09-2024
TXN00010901,ITEM0586,WH_IN_01,ISSUE,54,26-06-2025
TXN00010902,ITEM1022,WH_US_01,ISSUE,212,20-07-2024
TXN00010903,ITEM0234,,INVALID,483,26-11-2025
TXN00010904,ITEM1189,WH_US_01,ADJUSTMENT,-413,08-10-2025
TXN00010905,ITEM0498,WH_EU_01,INVALID,-440,23-05-2024
TXN00010906,ITEM1050,,INVALID,-144,04-05-2025
TXN00010907,ITEM0420,,ISSUE,-373,02-08-2025
TXN00010908,ITEM0048,,RECEIPT,485,04-11-2025
TXN00010909,ITEM0732,,RECEIPT,-2,10-09-2025
TXN00010910,ITEM0099,,RECEIPT,406,26-09-2024
TXN00010911,ITEM1003,WH_IN_01,ADJUSTMENT,177,28-11-2024
TXN00010912,ITEM0995,,ISSUE,-247,18-11-2024
TXN00010913,ITEM0646,WH_EU_01,ISSUE,368,27-09-2025
TXN00010914,ITEM1126,WH_EU_01,RECEIPT,-161,11-12-2024
TXN00010915,ITEM0223,,ADJUSTMENT,435,28-05-2025
TXN00010916,ITEM0434,WH_EU_01,INVALID,153,10-07-2024
TXN00010917,ITEM0802,,ISSUE,51,15-03-2024
TXN00010918,ITEM1137,,RECEIPT,-181,11-05-2024
TXN00010919,ITEM0243,,ISSUE,474,15-12-2024
TXN00010920,ITEM0864,,RECEIPT,321,21-12-2025
TXN00010921,ITEM0894,,ADJUSTMENT,377,06-11-2025
TXN00010922,ITEM0407,WH_US_01,RECEIPT,446,06-04-2024
TXN00010923,ITEM0705,WH_EU_01,ISSUE,-270,07-11-2024
TXN00010924,ITEM0446,WH_IN_01,INVALID,-50,27-11-2025
TXN00010925,ITEM0723,WH_IN_01,INVALID,111,31-08-2025
TXN00010926,ITEM0992,WH_US_01,ADJUSTMENT,401,06-08-2025
TXN00010927,ITEM0470,,ISSUE,369,24-07-2025
TXN00010928,ITEM0090,,INVALID,-293,27-02-2025
TXN00010929,ITEM0013,WH_EU_01,ISSUE,-333,16-06-2024
TXN00010930,ITEM0151,,ADJUSTMENT,432,16-02-2024
TXN00010931,ITEM0277,,INVALID,80,29-12-2024
TXN00010932,ITEM0694,,ISSUE,323,03-12-2025
TXN00010933,ITEM0652,WH_EU_01,INVALID,-92,20-10-2025
TXN00010934,ITEM0540,WH_US_01,ADJUSTMENT,-182,19-03-2025
TXN00010935,ITEM0398,WH_IN_01,ISSUE,218,14-03-2025
TXN00010936,ITEM1002,WH_IN_01,ADJUSTMENT,200,26-12-2025
TXN00010937,ITEM0752,,ADJUSTMENT,97,13-04-2025
TXN00010938,ITEM0540,WH_IN_01,RECEIPT,-363,17-06-2025
TXN00010939,ITEM0820,WH_US_01,ADJUSTMENT,-233,01-11-2024
TXN00010940,ITEM1083,WH_US_01,ADJUSTMENT,-425,01-09-2025
TXN00010941,ITEM0076,WH_IN_01,INVALID,490,24-05-2024
TXN00010942,ITEM0725,WH_EU_01,ISSUE,421,09-09-2025
TXN00010943,ITEM0174,,ADJUSTMENT,5,05-09-2025
TXN00010944,ITEM0066,WH_US_01,ADJUSTMENT,328,28-08-2024
TXN00010945,ITEM0856,WH_IN_01,ADJUSTMENT,153,10-05-2025
TXN00010946,ITEM0481,WH_IN_01,INVALID,16,30-05-2024
TXN00010947,ITEM1005,,ISSUE,99,24-05-2024
TXN00010948,ITEM0253,WH_IN_01,INVALID,-364,29-11-2024
TXN00010949,ITEM1161,WH_IN_01,ISSUE,-97,12-12-2025
TXN00010950,ITEM0214,WH_EU_01,INVALID,-29,19-11-2024
TXN00010951,ITEM0454,,INVALID,448,12-03-2025
TXN00010952,ITEM1142,,RECEIPT,317,29-02-2024
TXN00010953,ITEM0698,WH_US_01,RECEIPT,299,31-12-2024
TXN00010954,ITEM0213,WH_IN_01,ADJUSTMENT,-95,17-04-2024
TXN00010955,ITEM0178,WH_IN_01,ISSUE,123,23-04-2025
TXN00010956,ITEM0731,WH_EU_01,ADJUSTMENT,-435,09-04-2025
TXN00010957,ITEM0314,WH_US_01,INVALID,103,11-04-2024
TXN00010958,ITEM0123,,INVALID,-254,31-08-2024
TXN00010959,ITEM0922,WH_US_01,INVALID,436,07-01-2026
TXN00010960,ITEM0754,WH_EU_01,ADJUSTMENT,198,14-11-2024
TXN00010961,ITEM0805,,INVALID,177,21-05-2025
TXN00010962,ITEM1010,WH_US_01,ISSUE,63,20-12-2024
TXN00010963,ITEM0334,WH_US_01,ISSUE,-455,20-11-2024
TXN00010964,ITEM0936,WH_US_01,ISSUE,-147,08-07-2025
TXN00010965,ITEM0487,WH_EU_01,ADJUSTMENT,71,31-08-2025
TXN00010966,ITEM1168,WH_EU_01,INVALID,185,27-10-2024
TXN00010967,ITEM0983,WH_IN_01,INVALID,-493,21-10-2025
TXN00010968,ITEM1045,WH_IN_01,ADJUSTMENT,-116,03-06-2024
TXN00010969,ITEM0023,WH_US_01,INVALID,188,20-12-2024
TXN00010970,ITEM0325,WH_US_01,RECEIPT,-466,24-03-2025
TXN00010971,ITEM0545,,INVALID,-286,31-12-2024
TXN00010972,ITEM0944,WH_US_01,INVALID,323,12-12-2025
TXN00010973,ITEM0767,WH_US_01,ADJUSTMENT,311,05-06-2025
TXN00010974,ITEM0627,WH_US_01,INVALID,451,18-01-2026
TXN00010975,ITEM0249,,ADJUSTMENT,-411,18-09-2024
TXN00010976,ITEM0035,WH_IN_01,ISSUE,-13,08-07-2025
TXN00010977,ITEM1151,WH_US_01,RECEIPT,-224,29-06-2024
TXN00010978,ITEM0125,WH_US_01,ADJUSTMENT,11,13-09-2024
TXN00010979,ITEM0829,WH_EU_01,ISSUE,-328,15-05-2024
TXN00010980,ITEM0063,WH_IN_01,INVALID,-152,09-08-2025
TXN00010981,ITEM0299,WH_IN_01,INVALID,5,10-11-2024
TXN00010982,ITEM1078,WH_US_01,RECEIPT,-380,03-04-2025
TXN00010983,ITEM1161,,INVALID,417,18-08-2025
TXN00010984,ITEM0661,,ISSUE,-424,05-08-2024
TXN00010985,ITEM0262,WH_US_01,ADJUSTMENT,153,17-09-2024
TXN00010986,ITEM0991,WH_IN_01,INVALID,334,01-10-2024
TXN00010987,ITEM1193,WH_US_01,RECEIPT,-175,18-03-2025
TXN00010988,ITEM1186,,RECEIPT,309,19-09-2025
TXN00010989,ITEM1099,WH_US_01,ISSUE,-46,23-09-2024
TXN00010990,ITEM0026,WH_EU_01,INVALID,-155,13-06-2024
TXN00010991,ITEM0457,,ISSUE,-78,04-06-2024
TXN00010992,ITEM0534,,ADJUSTMENT,52,08-08-2024
TXN00010993,ITEM0162,,RECEIPT,-83,22-06-2024
TXN00010994,ITEM1001,WH_EU_01,ADJUSTMENT,-279,18-07-2024
TXN00010995,ITEM1080,WH_IN_01,ADJUSTMENT,204,11-08-2024
TXN00010996,ITEM0944,WH_IN_01,RECEIPT,147,20-10-2025
TXN00010997,ITEM0061,WH_EU_01,INVALID,-196,03-07-2025
TXN00010998,ITEM0004,WH_US_01,ISSUE,123,08-04-2024
TXN00010999,ITEM1006,WH_IN_01,INVALID,-34,24-12-2024
TXN00011000,ITEM1186,WH_US_01,RECEIPT,244,09-12-2024
TXN00011001,ITEM0343,,INVALID,-409,11-05-2025
TXN00011002,ITEM0798,WH_EU_01,ADJUSTMENT,370,11-10-2025
TXN00011003,ITEM0877,WH_IN_01,ADJUSTMENT,-133,30-09-2025
TXN00011004,ITEM0113,WH_IN_01,ADJUSTMENT,-309,13-03-2024
TXN00011005,ITEM0700,,INVALID,-135,02-07-2024
TXN00011006,ITEM0329,,RECEIPT,-24,04-05-2025
TXN00011007,ITEM1092,WH_US_01,ISSUE,426,22-05-2025
TXN00011008,ITEM0341,,INVALID,224,02-12-2025
TXN00011009,ITEM0749,,INVALID,110,15-11-2025
TXN00011010,ITEM0381,WH_US_01,ADJUSTMENT,-64,09-08-2025
TXN00011011,ITEM0889,WH_US_01,ADJUSTMENT,-158,04-03-2024
TXN00011012,ITEM0081,,ADJUSTMENT,242,08-09-2024
TXN00011013,ITEM0802,,ISSUE,252,15-09-2024
TXN00011014,ITEM0867,,ADJUSTMENT,385,21-12-2024
TXN00011015,ITEM0202,,ISSUE,16,29-06-2024
TXN00011016,ITEM0225,,ISSUE,161,23-11-2024
TXN00011017,ITEM0032,WH_US_01,ISSUE,27,14-05-2025
TXN00011018,ITEM0819,WH_US_01,ISSUE,-1,04-09-2024
TXN00011019,ITEM0543,WH_EU_01,ISSUE,381,01-11-2024
TXN00011020,ITEM0974,,INVALID,-343,11-03-2024
TXN00011021,ITEM0793,,INVALID,229,03-11-2025
TXN00011022,ITEM0353,WH_IN_01,INVALID,-177,26-01-2025
TXN00011023,ITEM0044,WH_EU_01,ADJUSTMENT,70,28-01-2025
TXN00011024,ITEM0841,,INVALID,-351,24-01-2024
TXN00011025,ITEM0612,WH_US_01,ISSUE,-436,16-01-2025
TXN00011026,ITEM0399,WH_EU_01,RECEIPT,-236,06-03-2024
TXN00011027,ITEM0729,WH_EU_01,ADJUSTMENT,-143,15-09-2025
TXN00011028,ITEM0536,WH_EU_01,INVALID,-414,06-11-2025
TXN00011029,ITEM0639,WH_US_01,ISSUE,308,16-12-2025
TXN00011030,ITEM0893,WH_EU_01,ISSUE,471,08-01-2025
TXN00011031,ITEM0922,WH_IN_01,ISSUE,68,17-12-2024
TXN00011032,ITEM1144,WH_US_01,RECEIPT,-88,29-01-2024
TXN00011033,ITEM0518,WH_IN_01,ADJUSTMENT,412,17-01-2025
TXN00011034,ITEM0060,WH_IN_01,ADJUSTMENT,282,14-02-2024
TXN00011035,ITEM0184,WH_EU_01,INVALID,-62,11-01-2026
TXN00011036,ITEM0446,WH_EU_01,RECEIPT,93,29-10-2025
TXN00011037,ITEM0084,WH_IN_01,INVALID,184,22-11-2025
TXN00011038,ITEM1084,WH_IN_01,RECEIPT,-142,05-08-2025
TXN00011039,ITEM0540,WH_IN_01,RECEIPT,200,10-11-2025
TXN00011040,ITEM0883,WH_IN_01,ADJUSTMENT,197,10-01-2026
TXN00011041,ITEM0257,WH_US_01,ADJUSTMENT,310,02-06-2024
TXN00011042,ITEM1100,WH_US_01,RECEIPT,495,23-12-2025
TXN00011043,ITEM0105,WH_EU_01,ISSUE,180,30-03-2025
TXN00011044,ITEM0440,WH_IN_01,INVALID,471,14-11-2024
TXN00011045,ITEM0701,WH_IN_01,RECEIPT,14,14-04-2024
TXN00011046,ITEM0771,WH_EU_01,INVALID,-421,20-08-2024
TXN00011047,ITEM0725,WH_EU_01,RECEIPT,79,15-12-2025
TXN00011048,ITEM0439,WH_EU_01,INVALID,332,31-07-2024
TXN00011049,ITEM0328,WH_US_01,RECEIPT,180,06-07-2025
TXN00011050,ITEM0137,WH_EU_01,ISSUE,-160,23-04-2024
TXN00011051,ITEM0240,WH_EU_01,ISSUE,435,12-03-2024
TXN00011052,ITEM0317,WH_EU_01,ADJUSTMENT,-331,21-04-2024
TXN00011053,ITEM0596,,ISSUE,-125,17-06-2025
TXN00011054,ITEM0821,WH_IN_01,INVALID,138,05-02-2025
TXN00011055,ITEM1122,,RECEIPT,-409,01-10-2025
TXN00011056,ITEM0012,WH_EU_01,RECEIPT,-205,04-10-2024
TXN00011057,ITEM1042,WH_IN_01,RECEIPT,330,25-07-2025
TXN00011058,ITEM0505,WH_US_01,ADJUSTMENT,440,14-02-2024
TXN00011059,ITEM0446,WH_EU_01,ISSUE,216,30-08-2025
TXN00011060,ITEM0171,WH_IN_01,ADJUSTMENT,458,06-02-2024
TXN00011061,ITEM0808,WH_EU_01,ISSUE,430,30-06-2025
TXN00011062,ITEM0815,,ADJUSTMENT,47,24-01-2024
TXN00011063,ITEM0271,WH_IN_01,INVALID,346,03-12-2024
TXN00011064,ITEM1056,WH_IN_01,ADJUSTMENT,-88,09-01-2025
TXN00011065,ITEM0776,WH_US_01,ADJUSTMENT,-449,27-12-2025
TXN00011066,ITEM0163,,ISSUE,-151,28-01-2024
TXN00011067,ITEM0182,WH_IN_01,INVALID,407,20-06-2025
TXN00011068,ITEM0666,WH_US_01,ISSUE,-138,08-03-2025
TXN00011069,ITEM0103,WH_EU_01,INVALID,235,30-01-2024
TXN00011070,ITEM0592,WH_US_01,ISSUE,-455,17-11-2024
TXN00011071,ITEM1030,WH_US_01,RECEIPT,197,16-10-2025
TXN00011072,ITEM0164,WH_IN_01,ISSUE,397,21-07-2024
TXN00011073,ITEM0589,WH_US_01,RECEIPT,124,22-06-2025
TXN00011074,ITEM0593,WH_EU_01,ISSUE,195,14-04-2025
TXN00011075,ITEM0242,,ADJUSTMENT,-151,09-12-2025
TXN00011076,ITEM1176,WH_EU_01,ISSUE,-476,22-04-2025
TXN00011077,ITEM0697,WH_US_01,RECEIPT,494,15-07-2024
TXN00011078,ITEM0869,WH_EU_01,RECEIPT,-82,02-07-2025
TXN00011079,ITEM0338,WH_US_01,INVALID,-279,07-03-2024
TXN00011080,ITEM0721,,RECEIPT,408,20-07-2024
TXN00011081,ITEM1042,,RECEIPT,-378,23-11-2024
TXN00011082,ITEM1087,WH_US_01,INVALID,123,28-11-2024
TXN00011083,ITEM0582,WH_IN_01,RECEIPT,-497,04-05-2025
TXN00011084,ITEM1193,WH_US_01,ADJUSTMENT,348,17-12-2025
TXN00011085,ITEM0888,WH_EU_01,ADJUSTMENT,-458,22-06-2024
TXN00011086,ITEM0372,WH_US_01,ADJUSTMENT,-116,16-08-2025
TXN00011087,ITEM0986,,INVALID,-386,19-04-2024
TXN00011088,ITEM0256,WH_EU_01,RECEIPT,-226,10-08-2025
TXN00011089,ITEM0006,WH_US_01,ADJUSTMENT,-421,07-02-2024
TXN00011090,ITEM0413,,ADJUSTMENT,398,01-07-2024
TXN00011091,ITEM0574,WH_EU_01,ISSUE,444,07-10-2024
TXN00011092,ITEM0471,WH_IN_01,RECEIPT,155,19-03-2025
TXN00011093,ITEM0197,WH_EU_01,ISSUE,-326,12-02-2025
TXN00011094,ITEM0584,WH_IN_01,RECEIPT,494,30-03-2025
TXN00011095,ITEM0980,WH_IN_01,ADJUSTMENT,-366,10-06-2024
TXN00011096,ITEM1136,WH_EU_01,RECEIPT,-243,04-09-2024
TXN00011097,ITEM0134,WH_EU_01,ISSUE,-477,25-01-2025
TXN00011098,ITEM0982,WH_IN_01,RECEIPT,350,03-11-2024
TXN00011099,ITEM0046,WH_IN_01,RECEIPT,349,21-10-2024
TXN00011100,ITEM0767,,RECEIPT,335,09-07-2025
TXN00011101,ITEM0013,WH_IN_01,INVALID,-428,15-09-2024
TXN00011102,ITEM1149,WH_IN_01,ADJUSTMENT,268,07-06-2024
TXN00011103,ITEM0452,,INVALID,-379,30-04-2024
TXN00011104,ITEM0617,WH_US_01,ISSUE,-477,12-07-2024
TXN00011105,ITEM0711,,RECEIPT,393,24-05-2024
TXN00011106,ITEM0198,,ISSUE,286,07-10-2024
TXN00011107,ITEM0482,WH_US_01,ADJUSTMENT,-106,19-06-2025
TXN00011108,ITEM1136,WH_US_01,RECEIPT,310,02-05-2025
TXN00011109,ITEM0765,,ADJUSTMENT,82,09-06-2025
TXN00011110,ITEM0521,WH_US_01,INVALID,449,28-06-2024
TXN00011111,ITEM0867,WH_US_01,RECEIPT,-77,27-05-2025
TXN00011112,ITEM0750,WH_EU_01,RECEIPT,-40,21-11-2024
TXN00011113,ITEM0903,,RECEIPT,-150,20-04-2025
TXN00011114,ITEM0640,WH_EU_01,ISSUE,-266,05-02-2025
TXN00011115,ITEM0025,WH_IN_01,ISSUE,-300,28-11-2024
TXN00011116,ITEM0275,WH_US_01,INVALID,-122,19-08-2025
TXN00011117,ITEM0237,,ADJUSTMENT,-317,15-06-2024
TXN00011118,ITEM0580,WH_US_01,INVALID,-452,20-10-2024
TXN00011119,ITEM0139,WH_IN_01,INVALID,-58,16-08-2024
