invoice_id,supplier_id,po_id,invoice_date,invoice_amount,invoice_status
INV003534,S00079,PO000998,04-05-2025,220727.92,RECEIVED
INV003535,S00208,PO000993,23-09-2024,76557.75,
INV003536,S00239,PO001851,07-01-2025,192394.24,PAID
INV003537,S00489,PO001066,17-10-2024,431806.14,
INV003538,S00150,PO000154,02-06-2025,505732.45,PAID
INV003539,S00078,PO000278,02-04-2025,483204.3,
INV003540,S00301,PO001992,25-06-2025,354386.05,
INV003541,S00271,PO001368,21-07-2024,275466.27,RECEIVED
INV003542,S00036,PO002781,05-10-2024,342791.91,REJECTED
INV003543,S00474,PO002702,07-06-2024,583101.79,REJECTED
INV003544,S00299,PO000839,07-12-2024,493599.02,
INV003545,S00386,PO000768,16-05-2025,296049.35,
INV003546,S00351,PO000798,13-09-2024,233166.87,RECEIVED
INV003547,S00451,PO002884,11-06-2024,511118.85,REJECTED
INV003548,S00303,PO002127,05-09-2024,358379.61,
INV003549,S00255,PO002786,24-03-2025,561456.63,
INV003550,S00329,PO000750,12-09-2025,487896.59,REJECTED
INV003551,S00344,PO002986,20-07-2025,345867.94,VALIDATED
INV003552,S00491,PO002866,09-02-2024,145988.41,RECEIVED
INV003553,S00457,PO000054,12-04-2025,64875.57,VALIDATED
INV003554,S00210,PO000534,04-08-2025,168285.11,
INV003555,S00387,PO000783,11-06-2024,49044.35,PAID
INV003556,S00411,PO002785,22-04-2025,89937.19,REJECTED
INV003557,S00136,PO001619,24-08-2025,289079.65,PAID
INV003558,S00481,PO001317,06-12-2024,246700.67,VALIDATED
INV003559,S00379,PO002965,13-10-2025,503796.51,VALIDATED
INV003560,S00486,PO002640,01-05-2025,549153.91,PAID
INV003561,S00012,PO001497,12-01-2026,183078.84,REJECTED
INV003562,S00244,PO002140,27-11-2025,518698.97,PAID
INV003563,S00262,PO002277,12-12-2025,505485.41,RECEIVED
INV003564,S00392,PO001534,19-03-2024,346873.27,PAID
INV003565,S00251,PO001175,20-12-2025,108588.43,RECEIVED
INV003566,S00067,PO002184,18-03-2024,596830.8,VALIDATED
INV003567,S00117,PO001245,19-04-2024,478802.7,VALIDATED
INV003568,S00345,PO001855,10-05-2025,519354.35,RECEIVED
INV003569,S00155,PO000720,27-10-2024,510475.45,PAID
INV003570,S00100,PO002770,28-04-2024,301983.22,
INV003571,S00031,PO000503,28-01-2025,147549.35,REJECTED
INV003572,S00450,PO000730,20-02-2024,396001.6,
INV003573,S00082,PO002194,02-05-2025,331301.16,PAID
INV003574,S00430,PO000131,05-03-2025,469471.34,
INV003575,S00210,PO002486,28-11-2025,461980.24,PAID
INV003576,S00257,PO000913,04-05-2024,317342.75,PAID
INV003577,S00122,PO002570,19-10-2025,279246.58,RECEIVED
INV003578,S00092,PO000619,29-02-2024,7147.43,VALIDATED
INV003579,S00044,PO001302,16-12-2025,478063.71,
INV003580,S00331,PO000196,29-08-2024,197977.71,RECEIVED
INV003581,S00092,PO000754,04-11-2024,90081.14,REJECTED
INV003582,S00340,PO000146,02-11-2025,138550.77,RECEIVED
INV003583,S00124,PO002987,14-01-2026,514407.23,REJECTED
INV003584,S00279,PO000070,18-10-2025,35740.06,
INV003585,S00162,PO000043,04-02-2024,369648.4,REJECTED
INV003586,S00146,PO000608,31-01-2024,343408.67,VALIDATED
INV003587,S00292,PO001484,30-10-2025,195970.31,RECEIVED
INV003588,S00229,PO002570,22-03-2025,352039.28,VALIDATED
INV003589,S00406,PO000031,15-10-2024,22763.13,
INV003590,S00070,PO002696,10-02-2025,76762.43,PAID
INV003591,S00139,PO002792,16-12-2024,471790.86,
INV003592,S00064,PO000901,21-03-2025,23709,REJECTED
INV003593,S00438,PO000414,26-08-2025,87.34,PAID
INV003594,S00166,PO002689,21-06-2024,485611.66,RECEIVED
INV003595,S00147,PO000497,02-07-2025,347257.54,REJECTED
INV003596,S00133,PO000008,27-04-2024,485862.4,REJECTED
INV003597,S00144,PO000404,10-08-2025,224776.02,RECEIVED
INV003598,S00462,PO000508,05-02-2025,305558.11,VALIDATED
INV003599,S00089,PO001178,08-11-2024,67614.38,VALIDATED
INV003600,S00388,PO002364,09-06-2024,223622.28,RECEIVED
INV003601,S00014,PO000521,01-03-2024,146827.18,VALIDATED
INV003602,S00456,PO000648,06-04-2025,432736.64,RECEIVED
INV003603,S00114,PO002331,17-06-2024,346596.71,VALIDATED
INV003604,S00481,PO002936,25-07-2024,324147.22,
INV003605,S00464,PO000494,31-08-2025,169873.15,VALIDATED
INV003606,S00259,PO000957,23-04-2024,190166.86,VALIDATED
INV003607,S00072,PO000410,25-12-2025,427937.42,
INV003608,S00044,PO001608,30-01-2024,508884.76,RECEIVED
INV003609,S00360,PO000346,09-09-2025,359828.27,
INV003610,S00177,PO000917,05-03-2025,409532.92,RECEIVED
INV003611,S00001,PO001347,23-03-2025,366411.18,
INV003612,S00335,PO001218,15-05-2025,599985.14,VALIDATED
INV003613,S00423,PO002712,21-01-2025,324124.67,PAID
INV003614,S00484,PO002675,16-03-2024,518971.88,PAID
INV003615,S00437,PO000494,16-10-2024,427017.78,
INV003616,S00338,PO001248,07-06-2025,412608.74,RECEIVED
INV003617,S00326,PO002339,16-07-2025,280994.15,
INV003618,S00410,PO002201,09-11-2025,521295.73,REJECTED
INV003619,S00212,PO000990,20-01-2025,12930.45,RECEIVED
INV003620,S00310,PO002685,27-05-2025,448377.32,RECEIVED
INV003621,S00056,PO001425,10-05-2024,165814.87,VALIDATED
INV003622,S00381,PO000467,16-09-2024,488317.6,REJECTED
INV003623,S00027,PO000321,23-03-2025,400604.7,RECEIVED
INV003624,S00490,PO000006,04-11-2024,563427.13,PAID
INV003625,S00352,PO002294,13-12-2025,313090.81,RECEIVED
INV003626,S00212,PO001075,24-04-2024,398711.65,REJECTED
INV003627,S00494,PO000597,10-04-2024,388590.52,RECEIVED
INV003628,S00329,PO000105,03-01-2026,369693.01,VALIDATED
INV003629,S00330,PO000723,30-10-2024,423322.04,VALIDATED
INV003630,S00226,PO001508,16-02-2025,87052.35,
INV003631,S00106,PO002499,07-09-2024,273366.87,PAID
INV003632,S00333,PO002989,19-08-2025,421773.34,RECEIVED
INV003633,S00387,PO002612,21-06-2025,189243.05,PAID
INV003634,S00215,PO002817,13-11-2024,438287.82,
INV003635,S00373,PO000388,13-12-2024,528211.65,REJECTED
INV003636,S00232,PO000294,25-01-2025,536129.92,VALIDATED
INV003637,S00243,PO002525,09-07-2024,186425.65,PAID
INV003638,S00368,PO000078,16-09-2024,58152.38,RECEIVED
INV003639,S00182,PO002362,14-02-2025,270324.14,PAID
INV003640,S00415,PO000828,21-12-2025,148842.7,VALIDATED
INV003641,S00162,PO002581,25-01-2024,349984.14,RECEIVED
INV003642,S00239,PO002735,09-06-2024,118579.92,REJECTED
INV003643,S00290,PO001743,26-08-2024,519977.16,
INV003644,S00247,PO002258,16-07-2025,503923.15,RECEIVED
INV003645,S00300,PO000750,31-12-2024,565156.38,RECEIVED
INV003646,S00371,PO002754,05-10-2025,571900.57,VALIDATED
INV003647,S00426,PO002846,24-06-2025,84587.14,PAID
INV003648,S00151,PO000185,27-07-2025,160862.43,VALIDATED
INV003649,S00210,PO000379,01-08-2024,257139.59,REJECTED
INV003650,S00409,PO002130,04-12-2024,393949.5,PAID
INV003651,S00358,PO000249,25-12-2024,60166.68,REJECTED
INV003652,S00390,PO002673,12-06-2025,77999.82,PAID
INV003653,S00415,PO002215,11-11-2024,157139.15,RECEIVED
INV003654,S00324,PO000074,18-03-2025,244483.27,PAID
INV003655,S00174,PO002642,25-01-2024,449061.6,
INV003656,S00097,PO002894,18-11-2025,263323.92,RECEIVED
INV003657,S00148,PO001941,25-07-2025,585581.47,PAID
INV003658,S00346,PO001780,10-04-2025,180668.58,REJECTED
INV003659,S00353,PO000394,03-05-2024,506052.49,VALIDATED
INV003660,S00303,PO000508,03-03-2025,102151.98,
INV003661,S00268,PO000391,13-07-2024,188170.09,VALIDATED
INV003662,S00117,PO001109,22-05-2025,572675.71,PAID
INV003663,S00118,PO000787,01-12-2024,326658.62,VALIDATED
INV003664,S00011,PO002505,05-08-2024,382109.71,REJECTED
INV003665,S00313,PO001859,22-06-2024,303048.52,VALIDATED
INV003666,S00109,PO000483,13-10-2025,30232.97,VALIDATED
INV003667,S00472,PO000205,29-05-2025,302028.96,VALIDATED
INV003668,S00023,PO002633,28-09-2025,217935.79,PAID
INV003669,S00177,PO002517,21-06-2024,314156.94,VALIDATED
INV003670,S00135,PO001047,29-05-2025,31079.33,
INV003671,S00420,PO001468,25-06-2024,262268.87,
INV003672,S00423,PO001494,11-08-2024,47384.51,REJECTED
INV003673,S00389,PO001053,10-01-2025,419334.5,
INV003674,S00401,PO001416,31-12-2024,565864.16,PAID
INV003675,S00455,PO001216,24-03-2025,451409.36,PAID
INV003676,S00450,PO002886,30-04-2025,589103.97,
INV003677,S00381,PO000574,06-04-2024,452960.54,RECEIVED
INV003678,S00309,PO001524,30-03-2024,168012,PAID
INV003679,S00142,PO002469,10-05-2024,52118.16,
INV003680,S00109,PO000297,07-04-2025,500827.28,REJECTED
INV003681,S00462,PO002855,15-08-2024,342195.58,PAID
INV003682,S00482,PO002391,14-07-2024,176352.08,PAID
INV003683,S00472,PO000539,30-05-2024,110246.38,
INV003684,S00124,PO000577,01-03-2024,374423.75,
INV003685,S00175,PO002733,31-03-2024,300561.69,REJECTED
INV003686,S00454,PO001213,11-09-2024,93170.67,
INV003687,S00429,PO001681,07-02-2024,444853.38,RECEIVED
INV003688,S00443,PO001140,20-06-2025,369076.54,PAID
INV003689,S00428,PO002649,07-04-2025,204648.25,
INV003690,S00412,PO001246,24-02-2025,583463.48,
INV003691,S00340,PO002761,30-08-2025,227902.11,PAID
INV003692,S00035,PO001779,18-08-2024,118341.97,
INV003693,S00432,PO000691,26-05-2024,303744.93,RECEIVED
INV003694,S00007,PO002954,12-11-2025,593433.71,
INV003695,S00395,PO000659,29-09-2025,208643.87,VALIDATED
INV003696,S00054,PO000493,13-03-2024,522625.08,
INV003697,S00308,PO002982,17-01-2025,525296.58,REJECTED
INV003698,S00083,PO001003,02-02-2024,590016.97,RECEIVED
INV003699,S00227,PO001541,22-11-2025,221515.21,PAID
INV003700,S00203,PO000913,22-01-2026,534579.73,REJECTED
INV003701,S00451,PO000912,23-08-2025,274.75,PAID
INV003702,S00427,PO002782,27-03-2024,487518.55,VALIDATED
INV003703,S00167,PO002380,13-08-2024,511749.65,RECEIVED
INV003704,S00041,PO001428,15-09-2025,237860.65,PAID
INV003705,S00007,PO001878,03-09-2025,399782.77,PAID
INV003706,S00435,PO001350,26-04-2024,430937.89,
INV003707,S00150,PO000376,23-09-2025,158782.19,REJECTED
INV003708,S00379,PO001815,17-02-2025,598523.14,PAID
INV003709,S00322,PO000597,12-03-2024,414082.44,VALIDATED
INV003710,S00376,PO002784,02-11-2024,500415.36,REJECTED
INV003711,S00422,PO000609,29-07-2025,221128.42,REJECTED
INV003712,S00452,PO001873,05-06-2025,157229.65,RECEIVED
INV003713,S00343,PO001610,13-02-2024,73530.77,REJECTED
INV003714,S00478,PO001491,11-10-2024,249702.44,REJECTED
INV003715,S00391,PO001293,13-02-2024,541190.65,REJECTED
INV003716,S00162,PO000056,07-07-2024,238473.16,VALIDATED
INV003717,S00200,PO001465,10-03-2024,204185.51,REJECTED
INV003718,S00059,PO001834,24-08-2025,69479.14,RECEIVED
INV003719,S00221,PO002337,24-08-2024,494162.05,REJECTED
INV003720,S00298,PO001599,12-12-2024,359504.5,
INV003721,S00460,PO000753,17-06-2025,168420.34,
INV003722,S00336,PO001666,12-04-2024,557513.49,VALIDATED
INV003723,S00163,PO001161,25-07-2024,120511.69,
INV003724,S00476,PO000706,17-05-2024,301946.25,PAID
INV003725,S00043,PO001412,04-03-2024,249337.32,
INV003726,S00107,PO002035,18-01-2025,359094.73,PAID
INV003727,S00232,PO001833,27-06-2024,378506.56,RECEIVED
INV003728,S00261,PO000884,08-03-2024,134031.85,VALIDATED
INV003729,S00217,PO000229,26-08-2025,69463.43,REJECTED
INV003730,S00492,PO002203,23-11-2025,565863.23,REJECTED
INV003731,S00200,PO002800,18-06-2024,27072.24,VALIDATED
INV003732,S00148,PO001372,13-09-2024,21926.82,PAID
INV003733,S00483,PO002244,16-05-2025,503761.15,RECEIVED
INV003734,S00224,PO002755,25-11-2024,443744.7,PAID
INV003735,S00478,PO001268,30-10-2024,366579.68,
INV003736,S00328,PO002612,23-05-2024,33228.27,REJECTED
INV003737,S00056,PO002095,24-11-2024,507634.74,REJECTED
INV003738,S00158,PO002271,16-02-2025,473057.38,REJECTED
INV003739,S00196,PO000026,04-01-2025,579323.92,PAID
INV003740,S00445,PO001851,29-09-2025,541007.27,PAID
INV003741,S00224,PO000106,11-09-2024,122227.72,REJECTED
INV003742,S00455,PO000831,01-09-2025,396737.34,PAID
INV003743,S00068,PO002202,26-10-2025,468046.98,REJECTED
INV003744,S00093,PO000589,29-05-2024,299594.9,
INV003745,S00328,PO000581,31-07-2025,52310.55,VALIDATED
INV003746,S00213,PO001587,11-05-2025,448670.19,PAID
INV003747,S00227,PO001716,08-10-2025,274228.3,
INV003748,S00029,PO001548,06-06-2024,547760.31,RECEIVED
INV003749,S00483,PO002002,09-09-2024,541923.01,REJECTED
INV003750,S00355,PO002027,17-10-2024,454658.01,VALIDATED
INV003751,S00216,PO001530,24-04-2025,427494.61,REJECTED
INV003752,S00039,PO001061,30-05-2025,275722.21,REJECTED
INV003753,S00215,PO001445,04-11-2024,415730.5,REJECTED
INV003754,S00328,PO000485,03-03-2024,250004.51,RECEIVED
INV003755,S00466,PO000641,17-01-2025,94677.05,RECEIVED
INV003756,S00491,PO002922,23-11-2025,395543.57,VALIDATED
INV003757,S00425,PO000802,24-10-2024,153239.31,
INV003758,S00368,PO001046,12-01-2026,488679.96,PAID
INV003759,S00379,PO001838,03-07-2024,104576.69,PAID
INV003760,S00310,PO000358,16-09-2024,273242.03,PAID
INV003761,S00281,PO002941,20-03-2024,545032.87,REJECTED
INV003762,S00050,PO001234,04-08-2024,479928.64,RECEIVED
INV003763,S00014,PO002369,27-11-2025,357269.17,PAID
INV003764,S00477,PO002644,29-03-2025,286992.92,RECEIVED
INV003765,S00293,PO001001,12-01-2026,122184.96,RECEIVED
INV003766,S00257,PO000052,08-11-2025,132654.93,VALIDATED
INV003767,S00390,PO000475,29-04-2024,210429.56,REJECTED
INV003768,S00253,PO000039,16-07-2025,204109.6,VALIDATED
INV003769,S00338,PO002743,04-10-2024,24167.19,PAID
INV003770,S00045,PO002456,27-01-2024,321337.36,
INV003771,S00353,PO001579,10-08-2025,34504.57,
INV003772,S00210,PO002826,05-05-2024,109653.36,
INV003773,S00286,PO002478,25-06-2024,218441.11,
INV003774,S00045,PO000261,21-03-2024,25746.87,VALIDATED
INV003775,S00007,PO002223,15-11-2024,498825.6,
INV003776,S00230,PO001469,04-05-2025,316750.73,VALIDATED
INV003777,S00290,PO002838,11-07-2025,393565.07,RECEIVED
INV003778,S00484,PO001060,07-04-2025,32995.22,PAID
INV003779,S00401,PO001098,13-05-2025,58601.35,REJECTED
INV003780,S00039,PO001623,17-03-2024,243460.57,RECEIVED
INV003781,S00105,PO000015,07-11-2025,238423.37,PAID
INV003782,S00149,PO002156,04-04-2025,209668.32,
INV003783,S00486,PO001718,09-01-2025,52889.74,RECEIVED
INV003784,S00152,PO002110,29-07-2025,471852.58,
INV003785,S00293,PO000025,25-10-2025,188689.4,REJECTED
INV003786,S00465,PO001074,12-05-2024,597286.48,
INV003787,S00273,PO002905,10-05-2024,426941.96,PAID
INV003788,S00277,PO002902,22-10-2025,596752.06,RECEIVED
INV003789,S00088,PO001230,04-04-2024,457915.19,VALIDATED
INV003790,S00262,PO001884,19-04-2025,39988.08,VALIDATED
INV003791,S00281,PO002458,17-08-2024,359023.32,VALIDATED
INV003792,S00239,PO002327,03-09-2025,413069.1,PAID
INV003793,S00349,PO001153,01-01-2026,453803.59,PAID
INV003794,S00358,PO001101,02-12-2024,201991.5,
INV003795,S00470,PO002530,15-01-2025,13964.36,REJECTED
INV003796,S00471,PO000829,01-01-2026,391202.11,RECEIVED
INV003797,S00308,PO002460,06-03-2024,193430.13,REJECTED
INV003798,S00039,PO001136,01-07-2025,420083.47,REJECTED
INV003799,S00334,PO002121,14-08-2024,102259.86,PAID
INV003800,S00192,PO002622,30-10-2025,241111.5,VALIDATED
INV003801,S00227,PO000878,03-02-2025,28200.31,RECEIVED
INV003802,S00072,PO002118,29-12-2025,549964.69,REJECTED
INV003803,S00102,PO001794,06-11-2025,370381.24,REJECTED
INV003804,S00120,PO000366,18-03-2025,584057.22,VALIDATED
INV003805,S00102,PO000814,15-04-2025,596321.52,
INV003806,S00434,PO001443,10-10-2024,237596.85,VALIDATED
INV003807,S00205,PO002340,27-12-2024,458446.98,PAID
INV003808,S00234,PO000163,29-10-2025,438983.25,RECEIVED
INV003809,S00413,PO000469,25-08-2025,197550.64,RECEIVED
INV003810,S00437,PO002890,14-02-2024,145451.25,VALIDATED
INV003811,S00063,PO001755,21-09-2024,92138.07,VALIDATED
INV003812,S00104,PO002978,27-10-2024,193038.63,VALIDATED
INV003813,S00065,PO000978,19-09-2024,157129.82,VALIDATED
INV003814,S00125,PO001515,07-11-2025,575186.07,RECEIVED
INV003815,S00403,PO000709,01-03-2024,9950.47,PAID
INV003816,S00255,PO001271,11-01-2025,370168.88,RECEIVED
INV003817,S00115,PO002622,22-11-2025,320882.09,RECEIVED
INV003818,S00198,PO002066,11-11-2024,112171.31,
INV003819,S00235,PO000546,14-09-2025,472791.53,
INV003820,S00234,PO000137,26-05-2025,85213.11,PAID
INV003821,S00193,PO001645,02-03-2025,185795.29,PAID
INV003822,S00457,PO000956,19-09-2024,534391.76,RECEIVED
INV003823,S00246,PO001632,30-04-2025,383535.97,RECEIVED
INV003824,S00250,PO000122,19-05-2025,9008.09,
INV003825,S00201,PO000167,19-12-2024,329489.1,REJECTED
INV003826,S00244,PO001254,06-12-2025,158332.93,PAID
INV003827,S00421,PO002401,25-04-2024,461092.39,PAID
INV003828,S00190,PO002684,22-09-2024,559337.29,RECEIVED
INV003829,S00212,PO002872,30-08-2024,403737.23,PAID
INV003830,S00456,PO002664,29-12-2025,385873.25,REJECTED
INV003831,S00107,PO001008,20-11-2025,233591.49,REJECTED
INV003832,S00354,PO000333,30-09-2025,10371.63,RECEIVED
INV003833,S00439,PO000994,24-02-2024,411112.06,VALIDATED
INV003834,S00036,PO000737,28-07-2025,113961.65,VALIDATED
INV003835,S00462,PO001635,03-05-2025,298201.37,REJECTED
INV003836,S00263,PO001160,18-11-2025,264704.42,RECEIVED
INV003837,S00283,PO000354,03-11-2024,246644.08,RECEIVED
INV003838,S00103,PO001404,01-08-2025,17189.23,PAID
INV003839,S00067,PO000180,26-06-2025,240209.76,
INV003840,S00375,PO002500,11-07-2025,206053.04,
INV003841,S00388,PO000037,19-03-2025,164731.71,PAID
INV003842,S00464,PO002272,10-04-2025,198056.25,RECEIVED
INV003843,S00328,PO000315,25-08-2025,395529.99,
INV003844,S00375,PO002287,14-03-2025,440772.57,
INV003845,S00083,PO000299,26-05-2024,487992.23,PAID
INV003846,S00411,PO001010,29-03-2025,379881.93,REJECTED
INV003847,S00287,PO001418,19-04-2024,316857.44,VALIDATED
INV003848,S00101,PO002791,15-08-2025,585492.21,REJECTED
INV003849,S00197,PO001977,27-10-2024,257093.42,REJECTED
INV003850,S00277,PO000528,01-06-2025,369445.03,RECEIVED
INV003851,S00014,PO002000,24-07-2024,125261.04,RECEIVED
INV003852,S00125,PO002069,21-05-2025,574405.86,REJECTED
INV003853,S00152,PO001772,08-02-2025,509399.27,PAID
INV003854,S00121,PO002080,15-04-2025,398206.21,RECEIVED
INV003855,S00274,PO002123,20-05-2025,511408.38,PAID
INV003856,S00351,PO001848,19-03-2025,18371.56,PAID
INV003857,S00467,PO001381,22-08-2025,468456.79,PAID
INV003858,S00085,PO002286,21-09-2024,147440.91,
INV003859,S00282,PO001964,28-03-2024,377207.12,VALIDATED
INV003860,S00050,PO000193,04-10-2025,348844.63,VALIDATED
INV003861,S00445,PO002228,04-04-2024,26878.58,PAID
INV003862,S00358,PO001865,03-02-2024,505171.97,
INV003863,S00339,PO002982,15-03-2025,158393.96,
INV003864,S00308,PO002094,30-04-2025,139434.51,RECEIVED
INV003865,S00272,PO001744,23-05-2024,493476.51,
INV003866,S00015,PO002931,14-11-2025,281241.79,VALIDATED
INV003867,S00299,PO000940,12-06-2025,395771.97,
INV003868,S00288,PO001478,19-01-2026,459877.62,REJECTED
INV003869,S00397,PO001736,26-11-2024,470098.36,RECEIVED
INV003870,S00448,PO002885,20-03-2024,151270.01,REJECTED
INV003871,S00021,PO002417,07-02-2025,308863.51,
INV003872,S00215,PO001375,10-10-2024,175011.71,
INV003873,S00456,PO002575,02-04-2024,350869.57,PAID
INV003874,S00330,PO000808,30-12-2024,409135.47,VALIDATED
INV003875,S00407,PO002105,30-03-2025,387209.97,RECEIVED
INV003876,S00475,PO002995,13-07-2025,220294.19,REJECTED
INV003877,S00121,PO001032,26-10-2024,266230.25,RECEIVED
INV003878,S00486,PO002822,10-08-2025,232352.36,
INV003879,S00021,PO001056,06-09-2025,468416.84,REJECTED
INV003880,S00340,PO002725,08-11-2024,482060.35,
INV003881,S00032,PO001412,28-09-2025,378115.08,PAID
INV003882,S00131,PO001426,10-01-2025,472317.28,
INV003883,S00089,PO001519,30-05-2024,308801.42,PAID
INV003884,S00303,PO000441,15-03-2024,172202.26,RECEIVED
INV003885,S00291,PO001836,23-04-2024,155338.03,
INV003886,S00090,PO000397,09-12-2025,390493.59,
INV003887,S00105,PO000401,29-08-2024,464849.02,RECEIVED
INV003888,S00181,PO002136,26-02-2024,533290.61,REJECTED
INV003889,S00399,PO002133,10-11-2025,239880.11,
INV003890,S00380,PO001053,10-03-2025,481721.3,RECEIVED
INV003891,S00287,PO001146,29-05-2025,507364.26,REJECTED
INV003892,S00169,PO002041,28-09-2024,37522.55,RECEIVED
INV003893,S00345,PO002044,20-10-2025,540219.46,REJECTED
INV003894,S00397,PO001279,21-04-2024,578907.62,RECEIVED
INV003895,S00016,PO001339,29-08-2025,240695.2,VALIDATED
INV003896,S00457,PO000532,13-05-2024,246938.29,VALIDATED
INV003897,S00439,PO001133,08-11-2025,253717.74,RECEIVED
INV003898,S00094,PO001394,27-01-2025,544459.64,REJECTED
INV003899,S00283,PO001698,22-11-2025,202201.19,VALIDATED
INV003900,S00175,PO001969,28-04-2024,330985.91,REJECTED
INV003901,S00204,PO001886,28-06-2024,540910.4,REJECTED
INV003902,S00436,PO000116,12-10-2025,131351.49,VALIDATED
INV003903,S00450,PO000396,02-01-2026,66726.44,VALIDATED
INV003904,S00145,PO001318,11-05-2024,337032.86,RECEIVED
INV003905,S00187,PO001126,19-06-2024,289496.09,
INV003906,S00496,PO002078,07-03-2025,514599.39,PAID
INV003907,S00467,PO001088,24-05-2024,413608.36,RECEIVED
INV003908,S00284,PO002779,14-01-2025,208849.77,
INV003909,S00310,PO001684,27-07-2025,307617.64,VALIDATED
